,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
60160,7,27,26.6,0,8.0,1,42.0,90,11.1,0,43,1,12087
60161,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,17076
60162,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,4482
60163,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,14015
60164,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4581
60165,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,81995
60166,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,241504
60167,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,17721
60168,1,3,2.2,0,1.4,0,10.0,19,1.3,0,57,0,268056
60169,9,30,32.6,0,3.4,3,0.0,90,0.9,0,48,1,235729
60170,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,2817
60171,6,32,42.4,1,12.8,0,47.0,82,38.3,0,45,1,119724
60172,2,17,12.4,0,4.9,0,2.0,84,34.4,0,45,0,172001
60173,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8533
60174,7,31,36.8,1,9.0,1,40.0,90,13.3,0,66,1,138264
60175,6,25,16.0,0,5.1,1,18.0,90,16.8,1,55,0,85104
60176,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,43654
60177,12,40,30.6,0,4.6,3,2.0,90,13.7,1,42,1,18917
60178,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2872
60179,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,812
60180,6,26,32.8,0,4.7,0,4.0,90,10.3,0,44,1,9405
60181,3,9,10.6,0,1.8,0,0.0,90,7.8,0,59,1,28585
60182,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,14657
60183,2,14,24.4,0,2.4,0,0.0,90,0.0,0,44,0,83839
60184,1,3,1.4,0,0.2,0,0.0,12,0.2,0,51,0,10834
60185,10,35,42.6,0,4.3,2,0.0,90,0.0,0,45,1,252706
60186,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,16596
60187,1,14,22.8,0,2.4,0,0.0,90,0.7,0,44,0,216216
60188,2,13,24.0,0,10.4,0,50.0,90,29.7,0,49,0,962881
60189,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8594
60190,9,28,32.0,0,3.2,2,0.0,90,0.0,0,50,1,30285
60191,3,17,12.6,0,3.1,0,5.0,90,13.5,0,50,1,15057
60192,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,3399
60193,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,36277
60194,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,12820
60195,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,88086
60196,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,19702
60197,5,27,33.4,0,3.6,0,2.0,90,0.2,0,44,1,84690
60198,-1,1,3.4,0,2.9,0,0.0,72,25.2,0,44,0,18619
60199,1,3,0.0,0,0.0,0,0.0,7,0.0,0,47,0,20810
60200,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4288
60201,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,6386
60202,2,19,28.8,0,10.8,0,7.0,90,72.3,0,55,0,245623
60203,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,286923
60204,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,249836
60205,1,0,0.0,0,0.0,0,1.0,25,0.6,0,47,0,3313
60206,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,42066
60207,3,10,9.0,0,2.5,0,3.0,90,12.8,0,54,1,35228
60208,1,11,17.8,0,4.0,0,21.0,90,1.0,0,55,0,904827
60209,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,54341
60210,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,73392
60211,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,15163
60212,2,13,16.2,0,1.6,0,0.0,90,0.0,0,48,0,90965
60213,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,6061
60214,2,3,4.4,0,8.5,0,72.0,90,8.7,0,97,0,832987
60215,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,27579
60216,1,9,10.0,0,1.2,0,2.0,90,0.1,0,48,0,16100
60217,2,15,23.0,0,3.3,0,8.0,90,1.7,0,54,0,81957
60218,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,9828
60219,12,59,70.8,2,14.3,3,70.0,29,2.5,0,107,0,546595
60220,7,27,32.6,0,7.4,1,16.0,90,25.6,2,54,0,615756
60221,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,6362
60222,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,16706
60223,2,16,9.2,0,5.4,0,3.0,74,41.8,0,70,0,1040056
60224,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,28393
60225,0,6,2.6,0,1.0,0,6.0,68,1.8,0,51,0,284898
60226,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,37648
60227,1,8,18.8,0,2.6,0,7.0,90,0.3,0,44,0,35317
60228,2,15,18.6,0,2.1,0,2.0,90,0.5,0,44,0,16155
60229,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,5309
60230,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,3833
60231,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1598
60232,2,14,9.4,0,1.6,0,1.0,90,5.2,0,49,0,83063
60233,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,46469
60234,0,0,0.0,0,0.1,0,0.0,29,1.3,0,52,0,29407
60235,2,4,4.6,0,3.5,0,27.0,60,3.8,0,59,0,86030
60236,1,6,1.6,0,0.7,0,0.0,29,5.6,0,45,0,140074
60237,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1074
60238,4,17,19.2,0,3.5,0,14.0,90,1.5,1,50,0,46012
60239,2,5,1.0,0,0.3,0,2.0,90,0.0,0,90,0,273567
60240,12,50,65.8,1,14.2,2,21.0,79,54.9,1,83,0,223066
60241,2,12,7.0,0,0.9,0,0.0,90,2.0,0,45,0,69018
60242,2,6,11.2,0,5.1,0,8.0,90,32.2,0,49,0,33712
60243,2,14,23.0,0,2.3,0,0.0,90,0.0,0,50,0,294336
60244,1,3,3.0,0,0.5,0,0.0,10,1.8,0,74,0,149343
60245,2,21,23.6,0,7.7,0,27.0,90,26.3,0,55,0,64150
60246,1,7,17.4,0,5.4,0,9.0,90,27.1,0,53,0,199261
60247,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,383
60248,6,21,16.4,0,8.9,0,21.0,90,51.4,0,48,1,92698
60249,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,353516
60250,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,10164
60251,3,4,5.4,0,2.6,0,16.0,90,4.6,0,68,1,1492689
60252,2,11,10.8,0,5.9,0,17.0,90,31.2,0,58,0,67523
60253,3,13,8.4,0,8.8,0,39.0,90,40.1,0,74,1,416616
60254,1,17,12.2,0,1.9,0,2.0,90,4.3,0,55,0,267281
60255,11,40,42.2,0,6.2,2,8.0,90,11.4,1,49,1,80839
60256,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,573
60257,-1,-7,24.0,0,5.1,0,25.0,90,1.7,0,61,0,177382
60258,1,18,23.6,0,2.6,0,2.0,90,0.1,0,50,0,93235
60259,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,13945
60260,6,30,33.4,1,5.9,1,25.0,8,0.3,0,53,0,43205
60261,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,31454
60262,6,25,14.0,0,2.5,0,10.0,90,1.4,0,50,1,14760
60263,4,18,22.4,0,3.9,0,2.0,8,14.6,1,51,0,5547
60264,2,0,0.6,0,2.1,0,12.0,90,8.0,0,69,0,1033936
60265,3,8,13.8,0,6.3,0,21.0,81,27.9,0,65,1,439279
60266,1,7,8.6,0,1.6,0,4.0,90,3.2,0,45,0,162169
60267,2,10,9.6,0,2.4,0,0.0,88,14.4,0,48,0,52284
60268,2,5,18.8,0,2.9,0,9.0,90,1.4,0,48,0,15911
60269,15,43,40.0,0,4.0,3,0.0,90,0.0,0,49,1,777397
60270,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1192
60271,5,27,33.2,1,8.6,0,41.0,23,11.9,0,67,0,134078
60272,1,14,21.2,0,2.4,0,2.0,90,0.6,0,43,0,1723511
60273,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,13451
60274,3,7,7.4,0,5.0,0,8.0,66,34.8,0,59,1,20616
60275,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,8740
60276,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,15935
60277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,7927
60278,1,12,17.6,0,1.8,0,0.0,90,0.0,0,46,0,440689
60279,1,15,25.4,0,4.4,0,8.0,90,10.5,0,44,0,208026
60280,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,29351
60281,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,13894
60282,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,29957
60283,3,9,3.4,0,1.8,0,9.0,81,5.4,0,54,1,5408
60284,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3128
60285,5,18,7.4,0,2.8,0,3.0,90,17.9,0,52,1,40726
60286,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,549
60287,1,2,0.0,0,0.0,0,0.0,1,0.0,0,49,0,3921
60288,2,12,16.0,0,2.1,0,4.0,90,1.0,0,44,0,223713
60289,0,0,0.0,0,0.0,0,0.0,0,0.0,0,46,0,15021
60290,6,21,28.0,0,8.1,0,28.0,90,25.2,1,70,1,129346
60291,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,1239222
60292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,72,0,128117
60293,6,26,15.6,0,2.8,0,0.0,90,12.7,0,51,1,192460
60294,2,12,14.2,0,2.4,0,0.0,90,10.0,0,44,0,82656
60295,1,3,6.2,0,0.7,0,0.0,21,0.8,0,56,0,26205
60296,8,26,43.0,1,13.2,0,76.0,90,12.5,0,128,1,1681931
60297,8,28,25.6,0,2.8,2,2.0,90,0.5,0,59,1,823459
60298,1,5,13.0,0,2.5,0,0.0,45,12.3,0,55,0,92486
60299,2,13,21.2,0,5.1,0,8.0,90,22.2,0,52,0,91901
60300,3,11,16.6,0,2.7,0,2.0,76,8.1,0,57,1,263165
60301,1,1,0.0,0,0.0,0,1.0,13,0.3,0,93,0,1258700
60302,2,10,10.6,0,3.5,0,10.0,68,14.3,0,69,1,42835
60303,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8808
60304,6,21,13.2,0,1.3,0,0.0,90,0.0,0,56,1,1133790
60305,1,12,10.0,0,2.7,0,0.0,45,17.2,0,53,0,46805
60306,0,0,0.0,0,0.0,0,0.0,0,0.0,0,98,0,1833402
60307,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,2021
60308,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0
60309,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,15095
60310,8,28,16.8,0,4.8,2,28.0,90,3.3,0,63,1,1666151
60311,1,-1,5.4,0,7.6,0,70.0,24,0.8,0,102,0,83051
60312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,243108
60313,1,9,9.6,0,1.2,0,0.0,90,2.7,0,48,0,31271
60314,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,82044
60315,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,18847
60316,1,1,0.0,0,0.0,0,0.0,15,0.3,0,66,0,174320
60317,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,11269
60318,0,9,23.4,0,2.6,0,2.0,90,0.2,0,50,0,398492
60319,1,4,10.4,0,2.4,0,10.0,50,3.8,0,45,0,111
60320,2,26,33.8,0,5.0,0,6.0,90,10.5,0,43,0,33796
60321,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,44251
60322,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,2909
60323,2,12,15.6,0,1.9,0,2.0,90,1.2,0,48,0,246423
60324,2,6,2.4,0,2.4,0,4.0,74,17.4,0,45,1,103178
60325,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8743
60326,6,19,7.8,0,0.8,0,0.0,90,0.5,0,43,1,11762
60327,2,3,4.4,0,4.8,0,30.0,85,13.8,0,125,1,1702564
60328,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,151433
60329,3,13,11.6,0,2.0,0,4.0,90,4.3,0,55,1,2424
60330,0,0,0.0,0,0.0,0,0.0,0,0.0,0,83,0,119695
60331,8,27,32.0,0,3.2,1,0.0,90,0.0,0,54,1,240141
60332,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,78267
60333,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,26012
60334,6,30,26.6,0,3.9,0,10.0,90,2.3,0,42,1,12584
60335,1,7,0.0,0,3.1,0,10.0,90,21.1,0,64,1,1355184
60336,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,125034
60337,9,32,20.6,0,3.5,3,4.0,90,10.2,0,44,1,267325
60338,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,8973
60339,6,25,14.8,0,1.6,0,0.0,90,0.7,0,45,1,55566
60340,1,14,13.8,0,1.4,0,0.0,90,0.6,0,45,0,33648
60341,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,7364
60342,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,15232
60343,1,3,0.2,0,0.2,0,2.0,21,0.0,0,62,0,14480
60344,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,5050
60345,0,14,18.2,0,2.0,0,0.0,90,1.8,0,44,0,16900
60346,2,6,11.6,0,3.1,0,6.0,77,13.1,0,55,1,24880
60347,-1,3,12.2,0,1.3,0,0.0,45,0.8,0,43,0,57625
60348,1,8,13.0,0,2.7,0,0.0,22,14.0,0,42,0,5600
60349,2,5,4.2,0,1.2,0,7.0,78,0.7,0,56,1,320621
60350,6,23,33.6,1,8.1,0,29.0,57,18.3,0,76,0,552283
60351,1,3,0.0,0,0.0,0,0.0,2,0.0,0,40,0,0
60352,0,8,11.0,0,1.1,0,0.0,90,0.3,0,49,0,163888
60353,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,6355
60354,6,22,12.8,0,1.3,0,0.0,90,0.0,0,45,1,232206
60355,6,22,5.6,0,1.1,0,2.0,90,3.5,0,56,1,133267
60356,10,40,34.2,0,8.6,1,2.0,90,50.1,1,62,1,877185
60357,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1322
60358,0,0,0.0,0,0.0,0,0.0,0,0.0,0,90,0,160236
60359,2,7,14.2,0,13.1,0,51.0,90,65.3,0,61,0,66073
60360,6,30,18.2,0,2.0,0,0.0,90,1.3,0,57,1,497762
60361,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,115646
60362,3,10,16.2,0,2.0,0,2.0,90,1.7,0,44,1,290411
60363,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,60742
60364,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2815
60365,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,27926
60366,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,828
60367,14,42,64.8,1,8.9,3,9.0,90,15.0,1,54,1,238959
60368,1,3,4.2,0,1.9,0,12.0,56,3.0,0,68,0,148514
60369,2,16,12.6,0,2.0,0,6.0,90,1.8,0,44,0,9604
60370,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,15157
60371,2,14,11.0,0,3.6,0,14.0,90,10.8,0,44,0,17730
60372,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,7906
60373,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,15899
60374,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,10416
60375,11,33,37.8,1,8.7,3,35.0,75,13.8,0,64,1,33845
60376,3,13,13.0,0,1.9,0,0.0,90,6.0,0,48,1,124064
60377,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,2192
60378,6,24,6.6,0,0.7,0,0.0,90,0.0,0,57,1,1469588
60379,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,28131
60380,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,414
60381,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,3415
60382,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3980
60383,1,-3,5.4,0,3.3,0,16.0,90,11.8,0,60,0,81481
60384,0,11,23.2,0,3.9,0,4.0,90,11.8,0,44,0,6867
60385,2,15,27.6,0,4.3,0,4.0,90,11.8,0,44,0,16612
60386,2,13,10.8,0,2.9,0,0.0,90,17.9,0,45,0,68544
60387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6020
60388,6,23,11.6,0,3.3,0,21.0,90,0.2,0,58,1,110049
60389,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,9416
60390,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,99529
60391,1,3,2.0,0,2.0,0,18.0,5,0.1,0,49,0,5280
60392,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4677
60393,8,28,27.0,0,5.5,2,12.0,88,16.3,1,49,1,5405
60394,1,5,4.4,0,3.0,0,20.0,90,5.2,0,54,0,10093
60395,1,6,18.8,0,8.8,0,10.0,90,59.3,0,54,0,5863
60396,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,28283
60397,1,5,5.6,0,2.4,0,2.0,45,16.2,0,43,0,4927
60398,1,6,12.8,0,2.3,0,2.0,90,7.7,0,51,0,1216088
60399,8,30,48.8,1,10.6,1,30.0,90,26.7,0,61,0,169979
60400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,14783
60401,3,9,7.4,0,2.6,0,2.0,76,16.8,0,60,1,1215297
60402,5,19,5.8,0,0.8,0,0.0,90,2.3,0,49,1,264434
60403,0,7,15.2,0,5.1,0,24.0,90,11.4,0,42,0,702126
60404,1,9,9.0,0,0.9,0,0.0,90,0.0,0,46,0,606326
60405,1,8,8.4,0,1.3,0,0.0,18,4.3,0,55,0,28623
60406,7,31,23.8,0,2.7,1,0.0,90,3.2,0,43,1,3184
60407,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,6958
60408,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,12371
60409,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,2015
60410,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,949
60411,10,41,53.0,1,16.8,2,58.0,90,56.8,0,86,1,109553
60412,1,0,0.0,0,0.2,0,3.0,59,1.3,0,56,0,448455
60413,0,0,0.0,0,0.0,0,0.0,0,0.0,0,112,0,496092
60414,3,15,24.0,0,5.0,0,22.0,90,3.6,0,45,1,323785
60415,1,6,2.0,0,3.6,0,20.0,15,13.9,0,47,0,7756
60416,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,6975
60417,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,21398
60418,2,16,29.0,0,6.5,0,0.0,90,36.3,0,45,0,10387
60419,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,3459
60420,0,0,0.0,0,0.0,0,0.0,0,0.0,0,67,0,111039
60421,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,96398
60422,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1466
60423,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,444092
60424,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,372
60425,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,34885
60426,1,3,0.0,0,0.2,0,0.0,15,1.6,0,57,0,26400
60427,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,1241
60428,1,0,0.4,0,0.5,0,4.0,10,0.3,0,48,0,1758
60429,2,0,2.2,0,2.1,0,6.0,73,12.9,0,57,0,4390
60430,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,992
60431,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,127964
60432,2,3,5.6,0,3.8,0,6.0,90,26.3,0,50,1,116862
60433,2,4,0.0,0,0.7,0,6.0,68,1.8,0,50,0,97526
60434,1,13,16.6,0,3.4,0,17.0,90,0.8,0,46,0,305936
60435,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,7537
60436,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,271790
60437,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6417
60438,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,444
60439,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,45182
60440,7,27,19.2,0,2.3,1,4.0,90,0.1,0,59,1,159506
60441,0,13,22.0,0,2.2,0,0.0,90,0.4,0,43,0,6991
60442,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,27880
60443,1,1,2.0,0,0.6,0,2.0,24,1.5,0,52,0,5055
60444,1,6,0.0,0,0.8,0,3.0,81,5.6,0,52,0,4079
60445,3,5,4.8,0,1.0,0,3.0,90,2.2,0,50,1,8625
60446,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,258
60447,1,9,10.0,0,3.0,0,19.0,12,0.8,0,48,0,68152
60448,7,29,50.4,0,6.5,1,4.0,90,10.3,0,45,1,237486
60449,11,35,57.4,0,14.0,2,37.0,90,45.1,2,59,1,79496
60450,6,22,38.8,1,14.3,0,86.0,65,18.0,0,113,1,2979793
60451,1,4,2.4,0,2.0,0,6.0,39,11.9,0,68,0,94229
60452,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,118
60453,0,0,0.0,0,0.0,0,0.0,0,0.0,0,61,0,182800
60454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4343
60455,8,31,44.6,0,4.5,2,0.0,90,0.1,0,44,1,75812
60456,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,93153
60457,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,20165
60458,0,0,0.0,0,0.0,0,0.0,0,0.0,0,66,0,897829
60459,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,18673
60460,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,16368
60461,1,11,7.4,0,2.3,0,3.0,90,12.4,0,44,0,19306
60462,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,22647
60463,1,3,4.0,0,2.8,0,8.0,32,15.7,0,97,0,239210
60464,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,3417
60465,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,21250
60466,2,8,2.4,0,4.8,0,22.0,74,23.5,0,53,1,6083
60467,2,11,11.8,0,1.2,0,0.0,90,0.0,0,45,0,772150
60468,2,12,22.6,0,7.1,0,1.0,90,47.8,0,55,0,264132
60469,2,-4,0.0,0,2.5,0,26.0,84,2.6,0,64,1,293830
60470,1,3,1.8,0,1.3,0,10.0,21,0.8,0,60,0,70698
60471,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,849
60472,2,19,35.0,0,14.2,0,52.0,90,54.6,0,54,0,36151
60473,0,4,7.4,0,1.0,0,2.0,45,0.6,0,45,0,177802
60474,6,28,18.6,0,3.3,0,0.0,90,14.8,0,53,1,341880
60475,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,17466
60476,2,12,14.8,0,4.5,0,1.0,90,28.8,0,60,0,203996
60477,1,17,43.0,0,4.3,0,0.0,90,0.0,0,46,0,540430
60478,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,4750
60479,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,11705
60480,3,8,22.2,0,7.5,0,8.0,90,44.9,0,74,1,1174016
60481,2,18,22.0,0,5.0,0,2.0,90,25.8,0,52,0,40050
60482,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,12944
60483,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3372
60484,3,4,9.8,0,4.4,0,5.0,90,28.7,0,53,1,18268
60485,6,27,28.8,0,4.9,0,19.0,90,0.7,0,50,1,254537
60486,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8561
60487,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,18724
60488,3,8,4.0,0,1.7,0,0.0,90,12.9,0,63,1,9611
60489,1,4,3.0,0,1.3,0,1.0,18,8.7,0,68,0,51416
60490,0,7,9.2,0,1.5,0,4.0,90,2.0,0,43,0,10950
60491,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,4059
60492,2,5,9.8,0,11.4,0,85.0,90,19.0,0,59,0,29947
