Season,name,position,team,total_points,bps,clean_sheets,minutes,bonus,influence,ict_index,saves,value,selected,penalties_saved,transfers_in
2021-22,Tim Krul,GK,Norwich,-2,4,0,90,0,0.0,0.0,0,4.5,114671,0,6152
2021-22,Vicente Guaita,GK,Crystal Palace,9,29,1,90,2,21.6,2.2,3,4.5,382200,0,17920
2021-22,Nick Pope,GK,Burnley,3,23,0,90,0,48.8,4.9,6,5.5,275954,0,3274
2021-22,Alisson Ramses Becker,GK,Liverpool,8,31,1,90,1,31.4,3.1,3,6.0,508052,0,34490
2021-22,Ederson Santana de Moraes,GK,Man City,2,10,0,90,0,6.6,0.7,1,6.0,683423,0,0
2021-22,Hugo Lloris,GK,Spurs,10,28,1,90,3,31.8,3.2,4,5.5,224734,0,0
2021-22,Lukasz Fabianski,GK,West Ham,1,10,0,90,0,13.2,1.3,1,5.0,145096,0,0
2021-22,Freddie Woodman,GK,Newcastle,6,30,0,90,0,51.0,5.1,4,4.5,10930,1,0
2021-22,Alisson Ramses Becker,GK,Liverpool,7,26,1,90,0,29.4,2.9,3,6.0,382936,0,0
2021-22,Tim Krul,GK,Norwich,2,15,0,90,0,30.8,3.1,3,4.5,99090,0,0
2021-22,Edouard Mendy,GK,Chelsea,6,20,1,90,0,11.2,1.1,1,6.0,613542,0,0
2021-22,Robert Sánchez,GK,Brighton,2,19,0,90,0,20.0,3.0,2,4.5,1701303,0,0
2021-22,Jordan Pickford,GK,Everton,2,14,0,90,0,19.6,2.0,2,5.0,446969,0,0
2021-22,Emiliano Martínez,GK,Aston Villa,2,18,0,90,0,28.2,2.8,4,5.5,2386407,0,0
2021-22,Kasper Schmeichel,GK,Leicester,9,31,1,90,2,26.0,2.6,3,5.0,1114563,0,0
2021-22,José Malheiro de Sá,GK,Wolves,3,17,0,90,0,26.2,2.6,4,5.0,23035,0,0
2021-22,Nick Pope,GK,Burnley,2,17,0,90,0,30.0,3.0,4,5.5,280784,0,0
2021-22,Alex McCarthy,GK,Southampton,2,16,0,90,0,22.0,2.2,3,4.5,105810,0,0
2021-22,Vicente Guaita,GK,Crystal Palace,2,20,0,90,0,24.0,2.4,3,4.5,361754,0,0
2021-22,Daniel Bachmann,GK,Watford,1,9,0,90,0,2.8,0.3,0,4.5,149145,0,0
2021-22,Illan Meslier,GK,Leeds,1,17,0,90,0,21.6,2.2,3,5.0,281639,0,0
2021-22,David de Gea,GK,Man Utd,2,16,0,90,0,13.2,1.3,2,5.0,173508,0,0
2021-22,David Raya Martin,GK,Brentford,8,30,1,90,1,27.8,2.8,4,4.5,96605,0,0
2021-22,Bernd Leno,GK,Arsenal,1,11,0,90,0,11.8,1.2,1,5.0,153122,0,0
2020-21,Kepa Arrizabalaga,GK,Chelsea,0,0,0,45,0,0.2,0.0,0,4.7,46448,0,951
2020-21,Jordan Pickford,GK,Everton,2,21,0,90,0,51.8,5.2,6,4.8,439686,0,7068
2020-21,Martin Dubravka,GK,Newcastle,7,24,1,90,1,3.8,0.4,0,4.8,51286,0,5798
2020-21,Alex McCarthy,GK,Southampton,2,16,0,90,0,31.4,3.1,4,4.4,898281,0,5303
2020-21,Edouard Mendy,GK,Chelsea,1,6,0,45,0,8.6,0.9,1,5.3,900454,0,58884
2020-21,Dean Henderson,GK,Man Utd,2,11,0,90,0,26.0,2.6,3,5.2,174684,0,4169
2020-21,Vicente Guaita,GK,Crystal Palace,2,17,0,90,0,27.2,2.7,3,4.8,296200,0,1000
2020-21,Emiliano Martínez,GK,Aston Villa,3,18,0,90,0,41.6,4.2,6,5.3,3117870,0,15191
2020-21,Sam Johnstone,GK,West Brom,3,22,0,90,0,44.0,4.4,6,4.6,244503,0,7168
2020-21,Hugo Lloris,GK,Spurs,2,18,0,90,0,28.8,2.9,4,5.6,544189,0,3708
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,1,11,0,90,0,13.2,1.3,2,5.3,378192,0,1903
2020-21,Kasper Schmeichel,GK,Leicester,-2,3,0,90,0,4.6,0.5,1,5.4,789666,0,7652
2020-21,Alisson Ramses Becker,GK,Liverpool,8,27,1,90,1,27.8,2.8,4,6.0,688033,0,103113
2020-21,Bernd Leno,GK,Arsenal,7,27,1,90,1,8.8,0.9,1,5.0,602893,0,44186
2020-21,Ederson Santana de Moraes,GK,Man City,12,42,1,90,0,47.4,4.7,3,6.1,771591,1,23017
2020-21,Aaron Ramsdale,GK,Arsenal,9,30,1,90,2,22.0,3.2,3,4.6,162985,0,17381
2020-21,Lukasz Fabianski,GK,West Ham,9,32,1,90,2,44.4,4.4,5,5.0,264601,0,4342
2020-21,Marek Rodák,GK,Fulham,1,12,0,90,0,14.4,1.4,2,4.3,20133,0,181
2020-21,Robert Sánchez,GK,Brighton,2,20,0,90,0,19.2,1.9,3,4.5,276286,0,4207
2020-21,Francisco Casilla Cortés,GK,Leeds,3,16,0,90,0,36.0,3.6,4,4.1,85020,0,20382
2020-21,Will Norris,GK,Burnley,2,13,0,90,0,10.6,1.1,2,4.0,11632,0,3661
2020-21,Will Norris,GK,Burnley,1,7,0,90,0,4.6,1.5,0,4.0,7933,0,42
2020-21,Alisson Ramses Becker,GK,Liverpool,7,35,1,90,0,24.6,2.5,4,5.9,586820,0,56575
2020-21,Sam Johnstone,GK,West Brom,2,13,0,90,0,39.6,4.0,6,4.6,245059,0,4778
2020-21,Darren Randolph,GK,West Ham,3,13,0,90,0,25.8,2.6,3,4.3,14771,0,99
2020-21,Vicente Guaita,GK,Crystal Palace,1,9,0,90,0,2.6,0.3,0,4.8,310531,0,835
2020-21,Bernd Leno,GK,Arsenal,3,20,0,90,0,35.4,3.5,5,5.0,561777,0,9926
2020-21,Emiliano Martínez,GK,Aston Villa,3,15,0,90,0,26.0,2.6,3,5.4,3185179,0,8136
2020-21,Martin Dubravka,GK,Newcastle,7,28,1,90,1,13.0,1.3,1,4.8,55552,0,28994
2020-21,John Ruddy,GK,Wolves,3,16,0,90,0,25.2,2.5,3,4.3,18801,0,35
2020-21,Jordan Pickford,GK,Everton,7,26,1,90,0,23.0,2.3,3,4.8,451050,0,8590
2020-21,Hugo Lloris,GK,Spurs,2,14,0,90,0,23.4,2.3,3,5.6,564637,0,9788
2020-21,Aaron Ramsdale,GK,Arsenal,3,17,0,90,0,27.8,2.8,4,4.6,147543,0,10262
2020-21,Kasper Schmeichel,GK,Leicester,2,17,0,90,0,36.6,3.7,4,5.4,799136,0,5010
2020-21,Edouard Mendy,GK,Chelsea,1,9,0,90,0,10.6,1.1,2,5.2,854680,0,25604
2020-21,Ederson Santana de Moraes,GK,Man City,2,16,0,90,0,23.2,2.3,3,6.1,769708,0,16677
2020-21,Robert Sánchez,GK,Brighton,0,13,0,90,0,19.2,3.1,2,4.6,282472,0,2256
2020-21,David de Gea,GK,Man Utd,3,15,0,90,0,34.6,3.5,4,5.3,272316,0,3479
2020-21,Francisco Casilla Cortés,GK,Leeds,9,30,1,90,2,24.0,2.4,3,4.1,64101,0,152
2020-21,Alphonse Areola,GK,West Ham,3,20,0,90,1,25.6,2.6,5,4.5,374490,0,4666
2020-21,Alex McCarthy,GK,Southampton,2,18,0,90,0,36.8,3.7,5,4.4,910016,0,4713
2020-21,Jordan Pickford,GK,Everton,2,17,0,90,0,16.6,1.7,2,4.8,460826,0,43597
2020-21,Aaron Ramsdale,GK,Arsenal,10,33,1,90,2,46.0,4.6,6,4.6,137877,0,1304
2020-21,Sam Johnstone,GK,West Brom,2,20,0,90,0,32.8,3.3,4,4.6,244490,0,4062
2020-21,Alisson Ramses Becker,GK,Liverpool,10,28,0,90,2,50.8,6.8,2,5.9,532380,0,20651
2020-21,Hugo Lloris,GK,Spurs,8,26,1,90,1,23.8,2.4,3,5.6,561879,0,7625
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,5,26,0,90,1,58.0,5.8,9,5.3,398741,0,946
2020-21,Emiliano Martínez,GK,Aston Villa,2,19,0,90,0,33.0,3.3,5,5.4,3250521,0,20545
2020-21,Jack Butland,GK,Crystal Palace,2,14,0,90,0,16.6,1.7,3,4.5,4484,0,35
2020-21,Lukasz Fabianski,GK,West Ham,2,11,0,90,0,8.4,0.8,1,5.0,273949,0,16375
2020-21,Robert Sánchez,GK,Brighton,2,14,0,90,0,10.6,1.1,1,4.6,291292,0,5602
2020-21,Alex McCarthy,GK,Southampton,2,12,0,90,0,16.0,1.6,2,4.4,918089,0,5583
2020-21,Alphonse Areola,GK,West Ham,2,14,0,90,0,23.4,2.3,3,4.5,377400,0,6166
2020-21,Illan Meslier,GK,Leeds,7,31,1,90,0,29.6,3.0,4,4.7,630873,0,42251
2020-21,Bailey Peacock-Farrell,GK,Burnley,0,11,0,90,0,14.8,1.5,2,4.0,91771,0,1074
2020-21,Scott Carson,GK,Man City,7,27,0,90,1,37.4,3.7,2,3.9,12388,1,1047
2020-21,Martin Dubravka,GK,Newcastle,0,12,0,90,0,9.4,0.9,2,4.8,28171,0,4935
2020-21,Dean Henderson,GK,Man Utd,1,18,0,90,0,36.2,3.6,4,5.2,182063,0,47296
2020-21,Alisson Ramses Becker,GK,Liverpool,1,8,0,90,0,0.2,0.0,0,5.9,514237,0,16695
2020-21,Emiliano Martínez,GK,Aston Villa,10,32,1,90,3,39.8,4.0,5,5.4,3246989,0,23572
2020-21,Jordan Pickford,GK,Everton,6,24,1,90,0,11.8,1.2,2,4.8,411599,0,29972
2020-21,Kepa Arrizabalaga,GK,Chelsea,2,18,0,90,0,17.2,1.7,2,4.7,46025,0,249
2020-21,Bernd Leno,GK,Arsenal,9,29,1,90,2,35.0,3.5,4,5.0,565152,0,6080
2020-21,Vicente Guaita,GK,Crystal Palace,2,14,0,90,0,27.0,2.7,3,4.8,358605,0,105364
2020-21,Fraser Forster,GK,Southampton,8,29,0,90,0,43.6,4.4,3,4.0,574746,1,10959
2020-21,Kasper Schmeichel,GK,Leicester,2,7,0,90,0,2.6,0.3,0,5.4,848742,0,20013
2020-21,David de Gea,GK,Man Utd,1,12,0,90,0,13.8,1.4,1,5.3,275796,0,9927
2020-21,Alphonse Areola,GK,West Ham,2,16,0,90,0,28.4,2.8,3,4.6,374334,0,3775
2020-21,Nick Pope,GK,Burnley,7,28,1,90,0,24.0,2.4,3,5.5,874713,0,5592
2020-21,Sam Johnstone,GK,West Brom,2,16,0,90,0,26.2,2.6,4,4.6,245953,0,8927
2020-21,Bernd Leno,GK,Arsenal,2,10,0,90,0,5.4,0.5,0,5.0,565152,0,6080
2020-21,Lukasz Fabianski,GK,West Ham,2,12,0,90,0,15.4,1.5,2,5.0,259515,0,3373
2020-21,Jordan Pickford,GK,Everton,6,21,1,90,0,2.4,0.2,0,4.8,411599,0,29972
2020-21,Emiliano Martínez,GK,Aston Villa,2,18,0,90,0,25.4,2.5,4,5.4,3246989,0,23572
2020-21,Dean Henderson,GK,Man Utd,3,19,0,90,0,28.8,2.9,5,5.2,182063,0,47296
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,2,11,0,90,0,18.2,1.8,2,5.3,406918,0,2478
2020-21,Robert Sánchez,GK,Brighton,1,17,0,90,0,25.6,2.6,4,4.6,289570,0,4699
2020-21,Alisson Ramses Becker,GK,Liverpool,10,37,1,90,2,38.8,3.9,6,5.9,514237,0,16695
2020-21,Fraser Forster,GK,Southampton,2,16,0,90,0,35.2,3.5,4,4.0,574746,0,10959
2020-21,Ederson Santana de Moraes,GK,Man City,2,14,0,90,0,20.0,2.0,3,6.1,753225,0,10538
2020-21,Edouard Mendy,GK,Chelsea,11,36,0,90,3,40.8,4.1,3,5.2,860733,1,34232
2020-21,Vicente Guaita,GK,Crystal Palace,6,20,1,90,0,2.6,0.3,0,4.8,358605,0,105364
2020-21,Aaron Ramsdale,GK,Arsenal,3,22,0,90,0,50.6,5.1,6,4.6,138846,0,2893
2020-21,Hugo Lloris,GK,Spurs,2,19,0,90,0,39.4,3.9,5,5.6,559541,0,4651
2020-21,Illan Meslier,GK,Leeds,2,12,0,90,0,19.2,1.9,2,4.7,591957,0,18465
2020-21,Kasper Schmeichel,GK,Leicester,0,12,0,90,0,14.0,1.4,2,5.4,848742,0,20013
2020-21,Martin Dubravka,GK,Newcastle,3,23,0,90,0,55.4,5.5,7,4.8,24231,0,1520
2020-21,Nick Pope,GK,Burnley,1,15,0,90,0,21.0,2.3,2,5.5,891305,0,3951
2020-21,Lukasz Fabianski,GK,West Ham,2,9,0,90,0,11.2,1.1,1,5.0,265533,0,5340
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,2,13,0,90,0,17.8,1.8,2,5.3,430903,0,3599
2020-21,Sam Johnstone,GK,West Brom,7,27,0,90,2,64.6,6.5,9,4.6,251826,0,18254
2020-21,Hugo Lloris,GK,Spurs,6,22,1,90,0,10.4,1.0,1,5.6,590605,0,19212
2020-21,Aaron Ramsdale,GK,Arsenal,2,22,0,90,0,31.4,3.1,6,4.6,138341,0,1211
2020-21,Mathew Ryan,GK,Brighton,6,24,1,90,0,12.0,1.2,1,4.1,477290,0,1493
2020-21,Martin Dubravka,GK,Newcastle,1,11,0,90,0,15.8,1.6,2,4.8,24237,0,1566
2020-21,Jordan Pickford,GK,Everton,2,17,0,90,0,30.4,3.0,3,4.8,384875,0,11433
2020-21,Emiliano Martínez,GK,Aston Villa,2,13,0,90,0,23.0,2.3,2,5.4,3286703,0,11281
2020-21,Edouard Mendy,GK,Chelsea,7,26,1,90,0,19.6,2.0,3,5.2,853339,0,24376
2020-21,Alphonse Areola,GK,West Ham,2,14,0,90,0,28.0,2.8,3,4.6,387649,0,3342
2020-21,Illan Meslier,GK,Leeds,2,16,0,90,0,23.0,2.3,3,4.7,602202,0,38067
2020-21,Robert Sánchez,GK,Brighton,6,24,1,90,0,21.0,2.1,2,4.6,307316,0,5489
2020-21,Ederson Santana de Moraes,GK,Man City,7,29,1,90,0,22.2,2.2,4,6.1,775988,0,19221
2020-21,Vicente Guaita,GK,Crystal Palace,1,10,0,90,0,9.6,1.0,1,4.8,238295,0,4996
2020-21,Kasper Schmeichel,GK,Leicester,2,11,0,90,0,14.2,1.4,2,5.4,838882,0,9425
2020-21,Alex McCarthy,GK,Southampton,5,25,0,90,1,54.2,5.4,8,4.4,920435,0,2909
2020-21,Kasper Schmeichel,GK,Leicester,2,10,0,90,0,11.4,1.1,1,5.4,839008,0,40688
2020-21,Vicente Guaita,GK,Crystal Palace,2,15,0,90,0,18.4,1.8,3,4.8,235457,0,2829
2020-21,Emiliano Martínez,GK,Aston Villa,2,14,0,90,0,21.6,2.2,3,5.4,3315235,0,70653
2020-21,Sam Johnstone,GK,West Brom,6,29,0,90,2,57.4,5.7,9,4.5,237186,0,19480
2020-21,Illan Meslier,GK,Leeds,7,28,1,90,0,22.4,2.2,4,4.7,566083,0,23105
2020-21,Dean Henderson,GK,Man Utd,7,26,1,90,0,20.2,2.0,3,5.2,133350,0,4111
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,1,15,0,90,0,18.0,1.8,3,5.3,444234,0,38058
2020-21,Nick Pope,GK,Burnley,6,25,1,90,0,15.0,1.5,2,5.5,892111,0,459
2020-21,Aaron Ramsdale,GK,Arsenal,9,27,1,90,2,30.4,3.0,4,4.6,140269,0,3317
2020-21,Robert Sánchez,GK,Brighton,2,17,0,90,0,23.0,2.5,2,4.5,319522,0,49590
2020-21,Lukasz Fabianski,GK,West Ham,3,18,0,90,0,34.8,3.5,5,5.0,263603,0,5469
2020-21,Edouard Mendy,GK,Chelsea,5,21,1,90,0,9.4,0.9,2,5.2,833530,0,13188
2020-21,Alisson Ramses Becker,GK,Liverpool,3,21,0,90,0,31.6,3.2,3,5.9,507299,0,19846
2020-21,Martin Dubravka,GK,Newcastle,7,29,0,90,3,54.4,5.4,8,4.8,23908,0,1405
2020-21,Bernd Leno,GK,Arsenal,0,2,0,90,0,0.0,0.1,1,5.0,587048,0,5676
2020-21,Jordan Pickford,GK,Everton,9,27,1,90,2,25.4,2.5,3,4.8,374895,0,5460
2020-21,Sam Johnstone,GK,West Brom,2,17,0,90,0,27.6,2.8,4,4.5,221472,0,24770
2020-21,Kasper Schmeichel,GK,Leicester,6,21,1,90,0,7.4,0.7,1,5.4,800866,0,25135
2020-21,Emiliano Martínez,GK,Aston Villa,1,11,0,90,0,13.2,1.3,1,5.4,3249967,0,21318
2020-21,Ederson Santana de Moraes,GK,Man City,2,14,0,90,0,14.0,1.4,2,6.1,791984,0,14179
2020-21,Alex McCarthy,GK,Southampton,1,11,0,90,0,7.0,0.7,1,4.4,959334,0,2204
2020-21,Hugo Lloris,GK,Spurs,3,17,0,90,0,30.0,3.0,4,5.6,616091,0,96638
2020-21,Kepa Arrizabalaga,GK,Chelsea,9,30,1,90,3,17.6,1.8,2,4.7,44819,0,108
2020-21,Robert Sánchez,GK,Brighton,9,28,1,90,2,31.8,3.2,4,4.5,265922,0,6153
2020-21,Alisson Ramses Becker,GK,Liverpool,3,17,0,90,0,36.0,3.6,4,5.9,487583,0,5594
2020-21,Illan Meslier,GK,Leeds,5,24,0,90,1,42.4,4.2,6,4.7,551422,0,17506
2020-21,Bailey Peacock-Farrell,GK,Burnley,2,17,0,90,0,42.2,4.2,5,4.0,90700,0,1660
2020-21,Dean Henderson,GK,Man Utd,2,13,0,90,0,8.8,0.9,2,5.2,131576,0,10280
2020-21,Alphonse Areola,GK,West Ham,2,12,0,90,0,33.2,3.3,4,4.6,407606,0,5732
2020-21,Mathew Ryan,GK,Brighton,2,9,0,90,0,3.6,1.6,0,4.1,479711,0,1056
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,6,23,1,90,0,13.4,1.3,2,5.3,411538,0,58225
2020-21,Aaron Ramsdale,GK,Arsenal,3,16,0,90,0,22.0,2.2,3,4.6,138930,0,3113
2020-21,Lukasz Fabianski,GK,West Ham,2,13,0,90,0,22.0,2.2,4,5.0,264729,0,12859
2020-21,Martin Dubravka,GK,Newcastle,2,17,0,90,0,34.2,3.4,4,4.8,23795,0,2022
2020-21,Jordan Pickford,GK,Everton,1,12,0,90,0,12.8,1.3,1,4.8,371711,0,1073
2020-21,Hugo Lloris,GK,Spurs,3,19,0,90,1,39.6,4.0,5,5.6,616091,0,96638
2020-21,Robin Olsen,GK,Everton,10,27,1,90,3,27.0,2.7,3,4.5,9710,0,1571
2020-21,Robert Sánchez,GK,Brighton,6,24,1,90,0,12.2,1.2,1,4.5,269535,0,9798
2020-21,Fraser Forster,GK,Southampton,2,9,0,90,0,20.4,2.0,3,4.0,578795,0,93233
2020-21,Sam Johnstone,GK,West Brom,15,45,1,90,3,46.6,4.7,4,4.5,201795,1,16469
2020-21,Aaron Ramsdale,GK,Arsenal,1,13,0,90,0,17.4,1.7,2,4.6,137544,0,1876
2020-21,Bernd Leno,GK,Arsenal,6,23,1,90,0,20.2,2.0,2,5.0,581879,0,51209
2020-21,Dean Henderson,GK,Man Utd,2,11,0,90,0,19.2,1.9,2,5.2,121552,0,2833
2020-21,Hugo Lloris,GK,Spurs,2,16,0,90,0,26.0,2.6,4,5.6,523242,0,10522
2020-21,Kasper Schmeichel,GK,Leicester,1,14,0,90,0,13.2,1.3,1,5.4,783872,0,12762
2020-21,Lukasz Fabianski,GK,West Ham,1,15,0,90,0,8.8,0.9,2,5.0,256182,0,6262
2020-21,Martin Dubravka,GK,Newcastle,3,20,0,90,0,29.8,3.0,4,4.8,22707,0,963
2020-21,Bailey Peacock-Farrell,GK,Burnley,1,12,0,90,0,19.2,1.9,2,4.0,89974,0,241
2020-21,Vicente Guaita,GK,Crystal Palace,1,18,0,90,0,40.4,4.0,5,4.8,242594,0,4605
2020-21,Edouard Mendy,GK,Chelsea,2,6,0,90,0,1.8,0.2,0,5.2,833282,0,109392
2020-21,Emiliano Martínez,GK,Aston Villa,4,26,0,90,1,59.6,6.0,8,5.4,3284469,0,13995
2020-21,Alisson Ramses Becker,GK,Liverpool,3,22,0,90,0,30.4,3.0,4,5.9,485843,0,13889
2020-21,Illan Meslier,GK,Leeds,4,23,0,90,0,37.0,3.7,6,4.7,550804,0,13534
2020-21,Ederson Santana de Moraes,GK,Man City,1,10,0,90,0,5.0,0.5,0,6.1,801246,0,32698
2020-21,Alphonse Areola,GK,West Ham,2,8,0,90,0,14.6,1.5,2,4.6,419199,0,12820
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,9,28,1,90,2,22.2,2.2,3,5.3,355183,0,32911
2020-21,Lukasz Fabianski,GK,West Ham,2,15,0,90,0,24.0,2.4,3,5.0,256640,0,4856
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,2,13,0,90,0,22.8,2.3,3,5.3,328228,0,3284
2020-21,Vicente Guaita,GK,Crystal Palace,4,22,0,90,0,48.6,4.9,6,4.8,242796,0,1748
2020-21,Robin Olsen,GK,Everton,3,19,0,90,0,35.0,3.5,5,4.5,8513,0,704
2020-21,Dean Henderson,GK,Man Utd,2,11,0,90,0,17.4,1.7,2,5.2,119718,0,2709
2020-21,Robert Sánchez,GK,Brighton,2,18,0,90,0,24.2,2.4,5,4.5,276049,0,5075
2020-21,Alphonse Areola,GK,West Ham,1,12,0,90,0,6.4,0.6,1,4.6,425863,0,10056
2020-21,Emiliano Martínez,GK,Aston Villa,4,21,0,90,0,39.0,3.9,6,5.4,3383221,0,37050
2020-21,Hugo Lloris,GK,Spurs,2,18,0,90,0,30.2,3.0,4,5.6,530992,0,8690
2020-21,Martin Dubravka,GK,Newcastle,1,12,0,90,0,18.2,1.8,2,4.8,22689,0,307
2020-21,Fraser Forster,GK,Southampton,2,17,0,90,0,23.8,2.4,3,4.0,495790,0,25565
2020-21,Nick Pope,GK,Burnley,2,20,0,90,0,35.2,3.5,5,5.5,1054947,0,7549
2020-21,Bernd Leno,GK,Arsenal,2,15,0,90,0,30.4,3.0,4,5.0,542290,0,7385
2020-21,Alisson Ramses Becker,GK,Liverpool,6,30,1,90,0,22.0,2.2,2,5.9,474276,0,3158
2020-21,Kasper Schmeichel,GK,Leicester,1,12,0,90,0,20.8,2.1,2,5.4,782218,0,3578
2020-21,Ederson Santana de Moraes,GK,Man City,5,21,1,90,0,13.2,1.3,2,6.1,779404,0,11692
2020-21,Illan Meslier,GK,Leeds,2,8,0,90,0,3.6,0.4,0,4.7,570869,0,30321
2020-21,Aaron Ramsdale,GK,Arsenal,4,24,0,90,1,46.8,4.7,7,4.6,137851,0,2155
2020-21,Edouard Mendy,GK,Chelsea,0,12,0,90,0,16.4,1.6,2,5.2,751648,0,142942
2020-21,Sam Johnstone,GK,West Brom,5,32,0,90,0,50.8,6.1,5,4.5,200217,0,7678
2020-21,Emiliano Martínez,GK,Aston Villa,1,8,0,90,0,8.2,0.8,1,5.4,3360139,0,63285
2020-21,Hugo Lloris,GK,Spurs,6,22,1,90,0,7.6,0.8,1,5.6,557542,0,26476
2020-21,Bernd Leno,GK,Arsenal,1,11,0,90,0,20.6,2.1,2,5.0,556128,0,16418
2020-21,Lukasz Fabianski,GK,West Ham,2,20,0,90,0,30.4,3.0,5,5.0,265007,0,13799
2020-21,Martin Dubravka,GK,Newcastle,2,17,0,90,0,25.0,2.5,3,4.8,44573,0,9903
2020-21,Robert Sánchez,GK,Brighton,6,24,1,90,0,10.6,1.1,1,4.5,380473,0,52355
2020-21,Illan Meslier,GK,Leeds,3,21,0,90,0,33.2,3.3,5,4.6,635280,0,96394
2020-21,Alphonse Areola,GK,West Ham,1,12,0,90,0,18.8,1.9,2,4.6,465332,0,33408
2020-21,John Ruddy,GK,Wolves,1,3,0,1,0,0.2,0.0,0,4.3,18416,0,82
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,3,14,0,90,0,21.8,2.2,3,5.3,349443,0,2792
2020-21,Alisson Ramses Becker,GK,Liverpool,9,34,1,90,2,37.0,3.7,5,5.9,476214,0,1385
2020-21,Dean Henderson,GK,Man Utd,6,19,1,90,0,2.0,0.2,0,5.2,116930,0,9957
2020-21,Lukasz Fabianski,GK,West Ham,3,17,0,90,0,30.2,3.0,4,5.0,248153,0,3492
2020-21,Bernd Leno,GK,Arsenal,2,13,0,90,0,18.0,1.8,2,5.0,537344,0,3338
2020-21,Hugo Lloris,GK,Spurs,1,12,0,90,0,10.0,1.0,1,5.6,514574,0,6443
2020-21,Aaron Ramsdale,GK,Arsenal,1,18,0,90,0,41.8,4.2,5,4.6,140153,0,735
2020-21,Kasper Schmeichel,GK,Leicester,6,25,1,90,0,5.0,0.5,0,5.5,819399,0,12159
2020-21,Robert Sánchez,GK,Brighton,3,15,0,90,0,27.4,2.7,3,4.5,246092,0,11222
2020-21,Fraser Forster,GK,Southampton,2,16,0,90,0,32.0,3.2,4,4.0,481236,0,24709
2020-21,Alphonse Areola,GK,West Ham,2,16,0,90,0,34.6,3.5,4,4.5,404090,0,25820
2020-21,Ederson Santana de Moraes,GK,Man City,6,26,1,90,0,4.2,0.4,0,6.1,811977,0,15023
2020-21,Nick Pope,GK,Burnley,2,13,0,90,0,21.0,3.1,3,5.6,1105156,0,6550
2020-21,João Virgínia,GK,Everton,2,10,0,47,0,25.0,2.5,3,4.3,5628,0,42
2020-21,Jordan Pickford,GK,Everton,0,4,0,42,0,2.2,0.2,0,4.8,429784,0,12827
2020-21,Sam Johnstone,GK,West Brom,3,16,0,90,0,18.4,1.8,3,4.5,209316,0,11626
2020-21,Vicente Guaita,GK,Crystal Palace,8,24,1,90,2,10.6,1.1,1,4.8,253647,0,7777
2020-21,Edouard Mendy,GK,Chelsea,9,35,1,90,2,33.4,3.3,4,5.1,584415,0,35319
2020-21,Illan Meslier,GK,Leeds,11,39,1,90,3,60.4,6.0,8,4.6,464328,0,19021
2020-21,Martin Dubravka,GK,Newcastle,5,20,0,90,1,38.8,3.9,6,4.8,17983,0,2210
2020-21,Emiliano Martínez,GK,Aston Villa,3,15,0,90,0,23.4,2.3,3,5.4,3333120,0,110159
2020-21,Ederson Santana de Moraes,GK,Man City,2,20,0,90,0,30.2,3.0,4,6.1,829937,0,39002
2020-21,Alex McCarthy,GK,Southampton,1,19,0,90,0,39.4,3.9,5,4.5,1200335,0,13457
2020-21,Illan Meslier,GK,Leeds,9,36,0,90,2,41.0,4.1,3,4.6,451902,1,13789
2020-21,Lukasz Fabianski,GK,West Ham,6,23,1,90,0,18.2,1.8,2,5.0,251145,0,741
2020-21,Edouard Mendy,GK,Chelsea,6,27,1,90,0,9.4,0.9,1,5.1,553834,0,26519
2020-21,Jordan Pickford,GK,Everton,3,20,0,90,0,54.6,5.5,8,4.8,420674,0,6772
2020-21,Hugo Lloris,GK,Spurs,2,9,0,90,0,2.4,0.2,0,5.6,526528,0,15148
2020-21,Vicente Guaita,GK,Crystal Palace,0,10,0,90,0,10.8,1.1,1,4.8,249531,0,3373
2020-21,Dean Henderson,GK,Man Utd,8,29,1,90,1,32.8,3.3,6,5.2,106356,0,2956
2020-21,Ederson Santana de Moraes,GK,Man City,2,16,0,90,0,31.0,3.1,4,6.1,829937,0,39002
2020-21,Alisson Ramses Becker,GK,Liverpool,2,12,0,90,0,16.4,1.7,2,5.9,482808,0,4231
2020-21,Alphonse Areola,GK,West Ham,8,29,1,90,1,24.2,2.4,3,4.5,383924,0,12800
2020-21,Martin Dubravka,GK,Newcastle,7,29,1,90,0,25.6,2.6,3,4.8,15882,0,1305
2020-21,Sam Johnstone,GK,West Brom,8,31,1,90,1,39.4,3.9,5,4.5,203076,0,17207
2020-21,Kasper Schmeichel,GK,Leicester,2,14,0,90,0,15.4,1.5,1,5.5,823708,0,14065
2020-21,Robert Sánchez,GK,Brighton,1,11,0,90,0,11.0,1.1,2,4.5,242162,0,9838
2020-21,Rui Pedro dos Santos Patrício,GK,Wolves,6,20,1,90,0,9.4,0.9,1,5.3,352583,0,4964
