Season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2017-18,Jack Butland,GK,0,0,15,0,0.0,328,178,3,0,2.6,25.6,90,0,0,0,0,18,4,126837,3.0,0.0,0.0,2,-808,485,1293,50,True,0,18,2017-12-16 16:00:00,Crystal Palace,3,3.0
2017-18,Nick Pope,GK,0,0,24,1,0.0,469,173,0,0,1.2,11.6,90,0,0,0,0,18,1,333835,0.0,0.0,0.0,6,53582,58515,4933,47,False,0,18,2017-12-16 15:00:00,Burnley,3,2.0
2017-18,Robert Elliot,GK,0,0,17,0,0.0,286,171,1,0,3.1,30.6,90,0,0,0,0,18,4,1304125,0.0,1.0,0.0,3,-31474,6093,37567,41,False,0,18,2017-12-16 15:00:00,Watford,2,3.0
2017-18,Jonas Lössl,GK,0,0,10,0,0.0,163,179,1,0,1.8,18.4,90,0,0,0,0,18,2,492735,4.0,1.0,0.0,2,-10653,3521,14174,46,False,0,18,2017-12-16 15:00:00,Everton,3,2.0
2017-18,Mathew Ryan,GK,0,3,33,1,0.0,54,173,0,0,4.7,46.8,90,0,0,0,0,18,6,56642,0.0,0.0,0.0,11,-58,1803,1861,45,True,0,18,2017-12-16 15:00:00,Brighton,2,3.0
2017-18,Fraser Forster,GK,0,0,23,0,0.0,306,174,1,0,4.6,45.8,90,0,0,0,0,18,7,392575,0.0,1.0,0.0,4,-26675,805,27480,50,False,0,18,2017-12-16 15:00:00,Southampton,1,4.0
2017-18,Kasper Schmeichel,GK,0,0,14,0,0.0,189,176,3,0,2.7,27.4,90,0,0,0,0,18,3,241739,3.0,0.0,0.0,2,-572,4589,5161,50,True,0,18,2017-12-16 12:30:00,Leicester,3,2.0
2017-18,Ben Foster,GK,0,3,29,1,10.0,421,166,0,0,2.8,18.0,90,0,0,0,0,17,3,579224,0.0,0.0,0.0,10,-18959,2507,21466,44,False,0,17,2017-12-13 20:00:00,Watford,1,3.0
2017-18,David de Gea,GK,0,3,34,1,0.0,260,164,0,0,4.2,42.4,90,0,0,0,0,17,7,2355583,0.0,1.0,0.0,11,44354,51969,7615,58,True,0,17,2017-12-13 20:00:00,Man Utd,3,1.0
2017-18,Hugo Lloris,GK,0,2,30,1,0.0,375,169,0,0,3.1,31.2,90,0,0,0,0,17,4,488633,0.0,2.0,0.0,9,-5869,2879,8748,55,True,0,17,2017-12-13 20:00:00,Spurs,3,1.0
2017-18,Mathew Ryan,GK,0,0,19,0,0.0,54,169,2,0,2.6,25.6,90,0,0,0,0,17,5,56482,0.0,2.0,0.0,2,-1759,996,2755,45,False,0,17,2017-12-13 20:00:00,Brighton,1,3.0
2017-18,Adrián San Miguel del Castillo,GK,0,1,28,1,0.0,438,170,0,0,1.9,18.8,90,0,0,0,0,17,3,28972,0.0,0.0,0.0,8,8576,9064,488,43,True,0,17,2017-12-13 20:00:00,Liverpool,2,1.0
2017-18,Lukasz Fabianski,GK,0,0,21,0,0.0,350,165,4,0,3.7,37.4,90,0,0,0,0,17,6,468104,4.0,0.0,0.0,2,700,13671,12971,46,True,0,17,2017-12-13 19:45:00,West Ham,1,3.0
2017-18,Fraser Forster,GK,0,0,15,0,0.0,306,168,4,0,2.5,24.8,90,0,0,0,0,17,5,418830,4.0,1.0,0.0,1,-6686,3629,10315,50,True,0,17,2017-12-13 19:45:00,Southampton,2,4.0
2017-18,Ederson Santana de Moraes,GK,0,0,31,1,10.0,240,165,0,0,3.3,22.8,90,0,0,0,0,17,3,275468,4.0,0.0,0.0,7,934,6295,5361,55,False,0,17,2017-12-13 19:45:00,Man City,4,1.0
2017-18,Jordan Pickford,GK,0,3,31,1,0.0,135,167,0,0,2.7,27.2,90,0,0,0,0,17,4,342700,1.0,0.0,0.0,10,8146,12112,3966,48,False,0,17,2017-12-13 19:45:00,Everton,2,2.0
2017-18,Karl Darlow,GK,0,0,11,0,0.0,287,167,1,0,2.2,21.8,90,0,0,0,0,17,3,9483,1.0,0.0,0.0,3,413,582,169,44,True,0,17,2017-12-13 19:45:00,Newcastle,2,2.0
2017-18,Kasper Schmeichel,GK,0,0,15,0,0.0,189,168,1,0,1.8,18.4,90,0,0,0,0,17,3,241272,4.0,1.0,0.0,3,-3986,2515,6501,50,False,0,17,2017-12-13 19:45:00,Leicester,4,2.0
2017-18,Jonas Lössl,GK,0,0,13,0,0.0,163,163,3,0,2.1,21.0,90,0,0,0,0,17,2,502957,3.0,1.0,0.0,1,-5477,4230,9707,46,True,0,17,2017-12-12 20:00:00,Everton,1,2.0
2017-18,Nick Pope,GK,0,3,36,1,0.0,469,161,0,0,3.8,38.4,90,0,0,0,0,17,7,275108,0.0,1.0,0.0,11,27076,31256,4180,47,True,0,17,2017-12-12 19:45:00,Burnley,4,2.0
2017-18,Jack Butland,GK,0,0,10,0,0.0,328,161,1,0,0.5,5.4,90,0,0,0,0,17,1,127480,0.0,1.0,0.0,2,-645,470,1115,50,False,0,17,2017-12-12 19:45:00,Crystal Palace,2,3.0
2017-18,Ederson Santana de Moraes,GK,0,0,17,0,0.0,240,155,1,0,3.2,31.8,90,0,0,0,0,16,4,272809,2.0,1.0,0.0,3,-12063,2845,14908,55,False,0,16,2017-12-10 16:30:00,Man City,1,1.0
2017-18,David de Gea,GK,0,0,18,0,0.0,260,155,2,0,3.9,38.6,90,0,0,0,0,16,5,2296888,2.0,1.0,0.0,2,16178,40389,24211,58,True,0,16,2017-12-10 16:30:00,Man Utd,1,1.0
2017-18,Jordan Pickford,GK,0,0,17,0,0.0,135,154,1,0,1.5,14.8,90,0,0,0,0,16,2,332830,1.0,1.0,0.0,2,740,9032,8292,48,False,0,16,2017-12-10 14:15:00,Everton,1,2.0
2017-18,Fraser Forster,GK,0,0,19,0,0.0,306,160,1,0,3.7,37.0,90,0,0,0,0,16,5,424890,1.0,1.0,0.0,3,-14316,3950,18266,50,True,0,16,2017-12-10 12:00:00,Southampton,2,4.0
2017-18,Karl Darlow,GK,0,0,13,0,0.0,287,156,3,0,2.2,21.6,90,0,0,0,0,16,3,9034,3.0,2.0,0.0,2,623,801,178,44,True,0,16,2017-12-09 17:30:00,Newcastle,2,2.0
2017-18,Kasper Schmeichel,GK,0,0,12,0,0.0,189,156,2,0,1.2,12.4,90,0,0,0,0,16,2,244382,3.0,2.0,0.0,1,11910,16338,4428,50,False,0,16,2017-12-09 17:30:00,Leicester,2,2.0
2017-18,Ben Foster,GK,0,0,12,0,0.0,421,157,1,0,1.9,18.8,90,0,0,0,0,16,2,597778,0.0,1.0,0.0,2,-4604,6937,11541,44,False,0,16,2017-12-09 15:00:00,Watford,4,3.0
2017-18,Nick Pope,GK,0,0,24,1,0.0,469,151,0,0,1.9,19.0,90,0,0,0,0,16,2,245759,0.0,1.0,0.0,6,9820,17681,7861,47,True,0,16,2017-12-09 15:00:00,Burnley,3,2.0
2017-18,Mathew Ryan,GK,0,0,15,0,0.0,54,153,2,0,2.5,25.0,90,0,0,0,0,16,4,58111,0.0,2.0,0.0,2,3597,5663,2066,45,False,0,16,2017-12-09 15:00:00,Brighton,4,3.0
2017-18,Jonas Lössl,GK,0,0,24,1,0.0,163,153,0,0,1.3,12.6,90,0,0,0,0,16,2,507750,0.0,2.0,0.0,6,-9409,6141,15550,46,True,0,16,2017-12-09 15:00:00,Everton,3,2.0
2017-18,Hugo Lloris,GK,0,0,11,0,0.1,375,158,1,0,1.4,14.0,90,0,0,0,0,16,2,493756,1.0,5.0,0.0,2,-4881,7687,12568,55,True,0,16,2017-12-09 15:00:00,Spurs,4,1.0
2017-18,Lukasz Fabianski,GK,0,0,22,1,0.0,350,157,0,0,0.6,5.6,90,0,0,0,0,16,1,465137,0.0,1.0,0.0,6,15846,24987,9141,46,True,0,16,2017-12-09 15:00:00,West Ham,4,3.0
2017-18,Jack Butland,GK,0,0,21,0,0.0,328,158,5,0,4.9,48.6,90,0,0,0,0,16,7,127957,1.0,5.0,0.0,2,-1465,368,1833,50,False,0,16,2017-12-09 15:00:00,Crystal Palace,1,3.0
2017-18,Adrián San Miguel del Castillo,GK,0,0,23,1,0.0,438,159,0,0,1.3,13.2,90,0,0,0,0,16,2,19849,0.0,1.0,0.0,5,777,1119,342,43,True,1,16,2017-12-09 12:30:00,Liverpool,1,1.0
2017-18,Ederson Santana de Moraes,GK,0,0,15,0,0.0,240,147,1,0,1.9,19.4,90,0,0,0,0,15,3,282477,1.0,2.0,0.0,3,3888,10690,6802,55,True,0,15,2017-12-03 16:00:00,Man City,3,1.0
2017-18,Adrián San Miguel del Castillo,GK,0,0,16,0,0.0,438,147,2,0,3.5,35.2,90,0,0,0,0,15,6,18770,1.0,2.0,0.0,2,-94,171,265,43,False,1,15,2017-12-03 16:00:00,Liverpool,1,1.0
2017-18,Fraser Forster,GK,0,0,16,0,0.0,306,142,1,0,3.3,33.0,90,0,0,0,0,15,4,438053,1.0,1.0,0.0,3,-5655,5775,11430,50,False,0,15,2017-12-03 13:30:00,Southampton,3,4.0
2017-18,David de Gea,GK,0,2,36,0,0.0,260,141,1,0,8.1,80.8,90,0,0,0,0,15,14,2258277,3.0,1.0,0.0,8,-35957,12942,48899,58,False,0,15,2017-12-02 17:30:00,Man Utd,2,1.0
2017-18,Jack Butland,GK,0,0,14,0,0.0,328,148,1,0,1.1,10.6,90,0,0,0,0,15,3,129188,1.0,2.0,0.0,3,-6241,33,6274,50,True,0,15,2017-12-02 15:00:00,Crystal Palace,4,3.0
2017-18,Hugo Lloris,GK,0,0,11,0,0.0,375,149,1,0,0.6,6.4,90,0,0,0,0,15,1,496911,1.0,1.0,0.0,2,-10651,2145,12796,55,False,0,15,2017-12-02 15:00:00,Spurs,3,1.0
2017-18,Jonas Lössl,GK,0,0,13,0,0.0,163,145,2,0,1.7,16.8,90,0,0,0,0,15,2,515946,0.0,2.0,0.0,1,-10049,6073,16122,46,False,0,15,2017-12-02 15:00:00,Everton,2,2.0
2017-18,Nick Pope,GK,0,0,16,0,0.0,469,146,1,0,1.6,16.2,90,0,0,0,0,15,2,233325,0.0,1.0,0.0,2,16263,23188,6925,46,False,0,15,2017-12-02 15:00:00,Burnley,2,2.0
2017-18,Kasper Schmeichel,GK,0,3,32,1,0.0,189,146,0,0,3.5,35.4,90,0,0,0,0,15,5,229433,0.0,1.0,0.0,10,2199,5987,3788,50,True,0,15,2017-12-02 15:00:00,Leicester,2,2.0
2017-18,Jordan Pickford,GK,0,2,28,1,0.0,135,145,0,0,2.1,21.0,90,0,0,0,0,15,3,329112,0.0,2.0,0.0,9,11117,15373,4256,48,True,0,15,2017-12-02 15:00:00,Everton,4,2.0
2017-18,Mathew Ryan,GK,0,0,12,0,0.0,54,143,5,0,1.5,14.8,90,0,0,0,0,15,2,53576,5.0,1.0,0.0,0,3646,5858,2212,45,True,0,15,2017-12-02 15:00:00,Brighton,1,3.0
2017-18,Ben Foster,GK,0,0,24,1,0.0,421,150,0,0,1.8,18.2,90,0,0,0,0,15,2,601096,0.0,0.0,0.0,6,-7513,7113,14626,44,True,0,15,2017-12-02 15:00:00,Watford,3,3.0
2017-18,Lukasz Fabianski,GK,0,0,10,0,0.0,350,148,2,0,1.0,10.0,90,0,0,0,0,15,1,445237,1.0,2.0,0.0,1,18286,23492,5206,46,False,0,15,2017-12-02 15:00:00,West Ham,4,3.0
2017-18,Karl Darlow,GK,0,0,22,0,0.0,287,144,3,0,5.0,49.6,90,0,0,0,0,15,6,8312,1.0,3.0,0.0,3,5,139,134,44,False,0,15,2017-12-02 12:30:00,Newcastle,1,2.0
2017-18,Fraser Forster,GK,0,1,28,0,0.0,306,139,2,0,6.1,60.8,90,0,0,0,0,14,10,442790,1.0,2.0,0.0,5,-26516,976,27492,51,False,0,14,2017-11-29 20:00:00,Southampton,1,4.0
2017-18,Joe Hart,GK,0,0,21,0,0.0,479,138,4,0,2.4,24.0,90,0,0,1,0,14,1,441999,0.0,4.0,0.0,5,-10171,1884,12055,44,False,0,14,2017-11-29 20:00:00,Spurs,2,1.0
2017-18,Jordan Pickford,GK,0,1,43,1,0.0,135,138,0,0,4.1,41.2,90,0,0,1,0,14,3,316434,0.0,4.0,0.0,13,-14302,566,14868,48,True,0,14,2017-11-29 20:00:00,Everton,3,2.0
2017-18,Lee Grant,GK,0,0,20,0,0.0,329,140,3,0,2.9,29.4,90,0,0,0,0,14,4,16394,3.0,0.0,0.0,2,95,517,422,43,True,0,14,2017-11-29 20:00:00,Man Utd,1,1.0
2017-18,Ederson Santana de Moraes,GK,0,0,12,0,0.0,240,139,1,0,1.0,10.4,90,0,0,0,0,14,1,275113,1.0,2.0,0.0,2,668,6720,6052,55,True,0,14,2017-11-29 20:00:00,Man City,4,1.0
2017-18,Lukasz Fabianski,GK,0,0,26,0,0.0,350,137,1,0,6.2,61.8,90,0,0,0,0,14,9,424730,0.0,1.0,0.0,5,-1796,6656,8452,46,False,0,14,2017-11-29 19:45:00,West Ham,1,3.0
2017-18,Jonas Lössl,GK,0,0,10,0,0.0,163,135,5,0,0.8,7.6,90,0,0,0,0,14,1,524999,0.0,5.0,0.0,0,-516,10876,11392,46,False,0,14,2017-11-29 19:45:00,Everton,2,2.0
2017-18,Nick Pope,GK,0,0,12,0,0.0,469,136,1,0,1.0,10.2,90,0,0,0,0,14,1,215060,2.0,1.0,0.0,2,28130,32272,4142,46,False,0,14,2017-11-29 19:45:00,Burnley,3,2.0
2017-18,Karl Darlow,GK,0,0,12,0,0.0,287,134,2,0,1.9,18.8,90,0,0,0,0,14,2,8288,2.0,2.0,0.0,1,-147,17,164,44,False,0,14,2017-11-28 20:00:00,Newcastle,4,2.0
2017-18,Ben Foster,GK,0,0,14,0,0.0,421,134,2,0,1.4,13.8,90,0,0,0,0,14,3,607844,2.0,2.0,0.0,2,-10075,4719,14794,44,True,0,14,2017-11-28 20:00:00,Watford,2,3.0
2017-18,David de Gea,GK,0,0,11,0,0.0,260,133,2,0,1.2,11.6,90,0,0,0,0,14,1,2282900,4.0,2.0,0.0,1,6566,24404,17838,58,False,0,14,2017-11-28 20:00:00,Man Utd,3,1.0
2017-18,Kasper Schmeichel,GK,0,0,15,0,0.0,189,132,1,0,2.7,27.4,90,0,0,0,0,14,4,226059,1.0,2.0,0.0,2,-3963,1739,5702,50,True,1,14,2017-11-28 19:45:00,Leicester,1,2.0
2017-18,Mathew Ryan,GK,0,2,28,1,0.0,54,131,0,0,2.6,26.2,90,0,0,0,0,14,4,49243,0.0,0.0,0.0,9,2630,3728,1098,45,True,0,14,2017-11-28 19:45:00,Brighton,3,3.0
2017-18,Wayne Hennessey,GK,0,2,28,1,0.0,115,131,0,0,2.4,23.6,90,0,0,0,0,14,3,50617,0.0,0.0,0.0,9,269,1250,981,43,False,0,14,2017-11-28 19:45:00,Burnley,3,2.0
2017-18,Hugo Lloris,GK,0,0,10,0,0.0,375,132,2,0,0.7,7.4,90,0,0,0,0,14,1,506670,1.0,2.0,0.0,1,-8608,1802,10410,55,False,0,14,2017-11-28 19:45:00,Spurs,2,1.0
2017-18,Ederson Santana de Moraes,GK,0,0,9,0,0.0,240,122,1,0,0.4,3.6,90,0,0,0,0,13,0,271408,2.0,1.0,0.0,2,8449,13089,4640,55,False,0,13,2017-11-26 16:00:00,Man City,4,1.0
2017-18,Jonas Lössl,GK,0,0,14,0,0.0,163,122,2,0,2.6,25.8,90,0,0,0,0,13,3,524037,2.0,1.0,0.0,2,-5929,12360,18289,46,True,0,13,2017-11-26 16:00:00,Everton,1,2.0
2017-18,Nick Pope,GK,0,0,11,0,0.0,469,130,1,0,0.6,6.2,90,0,0,0,0,13,1,183637,1.0,0.0,0.0,2,29590,36194,6604,46,True,0,13,2017-11-26 14:00:00,Burnley,2,2.0
2017-18,Fraser Forster,GK,0,0,9,0,0.0,306,126,1,0,0.7,6.6,90,0,0,0,0,13,1,468959,1.0,4.0,0.0,2,-13031,3897,16928,51,True,0,13,2017-11-26 13:30:00,Southampton,2,4.0
2017-18,Jordan Pickford,GK,0,0,12,0,0.0,135,126,4,0,0.9,8.8,90,0,0,0,0,13,1,330417,1.0,4.0,0.0,0,-11098,835,11933,49,False,0,13,2017-11-26 13:30:00,Everton,4,2.0
2017-18,David de Gea,GK,0,0,23,1,0.0,260,124,0,0,1.4,13.8,90,0,0,0,0,13,2,2264528,0.0,1.0,0.0,6,13584,30805,17221,58,True,0,13,2017-11-25 15:00:00,Man Utd,3,1.0
2017-18,Ben Foster,GK,0,0,14,0,0.0,421,128,1,0,2.1,21.4,90,0,0,0,0,13,4,617155,1.0,1.0,0.0,2,-23033,887,23920,44,False,1,13,2017-11-25 15:00:00,Watford,1,3.0
2017-18,Hugo Lloris,GK,0,0,9,0,0.0,375,128,1,0,1.1,11.2,90,0,0,0,0,13,1,514365,1.0,1.0,0.0,2,2463,9716,7253,55,True,0,13,2017-11-25 15:00:00,Spurs,4,1.0
2017-18,Robert Elliot,GK,0,0,12,0,0.0,286,125,3,0,1.9,18.8,90,0,0,0,0,13,2,1434496,3.0,0.0,0.0,1,4124,19292,15168,42,True,0,13,2017-11-25 15:00:00,Watford,3,3.0
2017-18,Wayne Hennessey,GK,0,0,12,0,0.0,115,121,1,0,1.7,17.2,90,0,0,0,0,13,2,50180,1.0,2.0,0.0,2,-1089,588,1677,43,True,0,13,2017-11-25 15:00:00,Burnley,4,2.0
2017-18,Mathew Ryan,GK,0,0,17,0,0.0,54,124,1,0,3.0,29.8,90,0,0,0,0,13,4,46090,0.0,1.0,0.0,3,-933,786,1719,45,False,0,13,2017-11-25 15:00:00,Brighton,1,3.0
2017-18,Lukasz Fabianski,GK,0,2,30,1,0.0,350,127,0,0,3.8,38.4,90,0,0,0,0,13,5,425352,0.0,0.0,0.0,9,-7442,3357,10799,46,True,0,13,2017-11-25 15:00:00,West Ham,3,3.0
2017-18,Lee Grant,GK,0,0,14,0,0.0,329,121,2,0,2.5,25.4,90,0,0,0,0,13,3,16217,1.0,2.0,0.0,2,321,757,436,43,False,0,13,2017-11-25 15:00:00,Man Utd,3,1.0
2017-18,Kasper Schmeichel,GK,0,0,16,0,0.0,189,129,1,0,2.5,24.6,90,0,0,0,0,13,3,229318,1.0,1.0,0.0,3,-930,4340,5270,50,False,0,13,2017-11-24 20:00:00,Leicester,3,2.0
2017-18,Joe Hart,GK,0,0,10,0,0.0,479,129,1,0,0.6,5.6,90,0,0,0,0,13,1,451369,1.0,1.0,0.0,2,-10346,2931,13277,44,True,0,13,2017-11-24 20:00:00,Spurs,2,1.0
2017-18,Lee Grant,GK,0,0,10,0,0.0,329,113,2,0,0.9,9.4,90,0,0,0,0,12,1,15814,2.0,2.0,0.0,1,283,911,628,43,False,0,12,2017-11-20 20:00:00,Man Utd,3,1.0
2017-18,Mathew Ryan,GK,0,0,17,0,0.0,54,113,2,0,3.0,29.6,90,0,0,0,0,12,4,46839,2.0,2.0,0.0,2,2782,4178,1396,45,True,0,12,2017-11-20 20:00:00,Brighton,4,3.0
2017-18,Joe Hart,GK,0,0,19,0,0.0,479,119,2,0,2.4,24.2,90,0,0,0,0,12,5,460474,0.0,2.0,0.0,2,-14156,5004,19160,44,False,0,12,2017-11-19 16:00:00,Spurs,3,1.0
2017-18,David de Gea,GK,0,0,15,0,0.0,260,118,1,0,2.2,22.0,90,0,0,0,0,12,4,2234698,1.0,4.0,0.0,3,82813,94321,11508,58,True,0,12,2017-11-18 17:30:00,Man Utd,2,1.0
2017-18,Robert Elliot,GK,0,0,14,0,0.0,286,118,4,0,2.6,25.6,90,0,0,0,0,12,3,1426708,1.0,4.0,0.0,1,-723,23618,24341,42,False,0,12,2017-11-18 17:30:00,Watford,1,3.0
2017-18,Nick Pope,GK,0,2,28,1,10.0,469,114,0,0,2.2,11.8,90,0,0,0,0,12,1,149665,0.0,2.0,0.0,8,62670,67468,4798,46,True,0,12,2017-11-18 15:00:00,Burnley,4,2.0
2017-18,Fraser Forster,GK,0,0,18,0,0.0,306,117,3,0,3.3,32.8,90,0,0,0,0,12,5,481272,0.0,3.0,0.0,2,-37962,5446,43408,51,False,0,12,2017-11-18 15:00:00,Southampton,1,4.0
2017-18,Jonas Lössl,GK,0,0,12,0,0.0,163,112,4,0,1.4,14.0,90,0,0,0,0,12,1,527561,0.0,4.0,0.0,0,45962,53568,7606,46,False,0,12,2017-11-18 15:00:00,Everton,3,2.0
2017-18,Jordan Pickford,GK,0,0,16,0,10.0,135,115,2,0,3.7,27.4,90,0,0,0,0,12,5,340990,2.0,2.0,0.0,2,-12430,2685,15115,49,False,0,12,2017-11-18 15:00:00,Everton,3,2.0
2017-18,Lukasz Fabianski,GK,0,0,23,0,0.0,350,114,2,0,3.9,39.0,90,0,0,0,0,12,6,431990,0.0,2.0,0.0,3,-14508,3822,18330,46,False,0,12,2017-11-18 15:00:00,West Ham,2,3.0
2017-18,Kasper Schmeichel,GK,0,0,12,0,0.0,189,116,2,0,2.0,19.6,90,0,0,0,0,12,2,229096,2.0,0.0,0.0,1,-6072,4574,10646,50,True,0,12,2017-11-18 15:00:00,Leicester,1,2.0
2017-18,Ederson Santana de Moraes,GK,0,0,22,1,0.0,240,116,0,0,0.5,5.0,90,0,0,0,0,12,1,258331,2.0,0.0,0.0,6,308,10671,10363,55,False,0,12,2017-11-18 15:00:00,Man City,2,1.0
2017-18,Ben Foster,GK,0,0,13,0,0.0,421,120,4,0,2.2,21.6,90,0,0,0,0,12,3,639871,4.0,0.0,0.0,1,-48570,1516,50086,45,True,0,12,2017-11-18 15:00:00,Watford,1,3.0
2017-18,Hugo Lloris,GK,0,0,15,0,0.0,375,111,2,0,2.4,24.4,90,0,0,0,0,12,3,509856,0.0,2.0,0.0,2,-54697,1108,55805,55,False,0,12,2017-11-18 12:30:00,Spurs,2,1.0
2017-18,Jordan Pickford,GK,0,0,8,0,10.0,135,102,2,0,1.3,3.0,90,0,0,0,0,11,1,352304,2.0,3.0,0.0,1,-16443,1655,18098,49,True,0,11,2017-11-05 16:30:00,Everton,3,2.0
2017-18,David de Gea,GK,0,0,24,0,0.0,260,101,1,0,4.7,46.6,90,0,0,0,0,11,7,2122417,0.0,1.0,0.0,4,41649,59249,17600,57,False,0,11,2017-11-05 16:30:00,Man Utd,1,1.0
2017-18,Ederson Santana de Moraes,GK,0,0,12,0,0.0,240,110,1,0,1.6,15.8,90,0,0,0,0,11,2,252018,1.0,3.0,0.0,2,-5643,7643,13286,55,True,0,11,2017-11-05 14:15:00,Man City,2,1.0
2017-18,Paulo Gazzaniga,GK,0,2,26,1,0.0,565,108,0,0,2.7,27.4,90,0,0,0,0,11,3,0,0.0,1.0,0.0,9,0,0,0,45,True,0,11,2017-11-05 12:00:00,Spurs,3,1.0
2017-18,Joe Hart,GK,0,0,17,0,0.0,479,109,4,0,2.6,26.4,90,0,0,0,0,11,4,472219,4.0,1.0,0.0,1,-9225,6963,16188,44,True,0,11,2017-11-04 17:30:00,Spurs,1,1.0
2017-18,Fraser Forster,GK,0,0,8,0,0.0,306,105,1,0,0.1,1.4,90,0,0,0,0,11,0,517777,1.0,0.0,0.0,2,12014,26470,14456,51,True,0,11,2017-11-04 15:00:00,Southampton,2,4.0
2017-18,Lukasz Fabianski,GK,0,0,10,0,0.0,350,107,1,0,1.0,10.4,90,0,0,0,0,11,1,445091,1.0,0.0,0.0,2,1632,11560,9928,46,True,0,11,2017-11-04 15:00:00,West Ham,3,3.0
2017-18,Jonas Lössl,GK,0,1,28,1,0.0,163,103,0,0,1.9,19.0,90,0,0,0,0,11,3,474149,0.0,1.0,0.0,8,29085,35130,6045,46,True,0,11,2017-11-04 15:00:00,Everton,4,2.0
2017-18,Ben Foster,GK,0,0,12,0,0.0,421,103,1,0,1.0,9.8,90,0,0,0,0,11,2,687767,0.0,1.0,0.0,2,-16790,2821,19611,45,False,0,11,2017-11-04 15:00:00,Watford,4,3.0
2017-18,Mathew Ryan,GK,0,0,24,1,0.0,54,107,0,0,1.8,17.8,90,0,0,0,0,11,2,43442,1.0,0.0,0.0,6,-463,1230,1693,45,False,0,11,2017-11-04 15:00:00,Brighton,4,3.0
2017-18,Nick Pope,GK,0,1,26,1,0.0,469,105,0,0,2.1,21.0,90,0,0,0,0,11,3,81207,1.0,0.0,0.0,8,16020,19351,3331,45,False,0,11,2017-11-04 15:00:00,Burnley,4,2.0
2017-18,Robert Elliot,GK,0,0,16,0,0.0,286,104,1,0,3.4,33.8,90,0,0,0,0,11,4,1421846,1.0,0.0,0.0,3,20476,33503,13027,42,True,0,11,2017-11-04 15:00:00,Watford,3,3.0
2017-18,Jack Butland,GK,0,0,11,0,0.0,328,106,2,0,1.4,14.2,90,0,0,0,0,11,2,171976,2.0,2.0,0.0,1,-1737,1731,3468,50,True,0,11,2017-11-04 12:30:00,Crystal Palace,2,3.0
2017-18,Kasper Schmeichel,GK,0,0,19,0,11.0,189,106,2,0,5.0,39.0,90,0,0,0,0,11,5,233056,2.0,2.0,0.0,2,6384,11583,5199,50,False,0,11,2017-11-04 12:30:00,Leicester,4,2.0
2017-18,Nick Pope,GK,0,2,31,1,0.0,469,94,0,0,2.6,26.2,90,0,0,0,0,10,5,62318,0.0,1.0,0.0,9,22934,26470,3536,45,True,0,10,2017-10-30 20:00:00,Burnley,2,2.0
2017-18,Robert Elliot,GK,0,0,17,0,0.0,286,94,1,0,3.2,31.6,90,0,0,0,0,10,4,1395297,0.0,1.0,0.0,3,26566,47097,20531,42,False,0,10,2017-10-30 20:00:00,Watford,2,3.0
2017-18,Kasper Schmeichel,GK,0,0,26,1,0.0,189,96,0,0,1.5,14.8,90,0,0,0,0,10,2,224372,0.0,2.0,0.0,6,243,7429,7186,50,True,0,10,2017-10-29 16:00:00,Leicester,2,2.0
2017-18,Jordan Pickford,GK,0,0,10,0,0.0,135,96,2,0,1.0,9.8,90,0,0,0,0,10,1,368141,0.0,2.0,0.0,1,-18811,1848,20659,49,False,0,10,2017-10-29 16:00:00,Everton,2,2.0
2017-18,Fraser Forster,GK,0,0,11,0,0.0,306,93,1,0,1.0,10.4,90,0,0,0,0,10,1,503051,1.0,1.0,0.0,2,22483,37048,14565,51,False,0,10,2017-10-29 13:30:00,Southampton,3,4.0
2017-18,Mathew Ryan,GK,0,0,8,0,0.0,54,93,1,0,0.2,1.6,90,0,0,0,0,10,0,43652,1.0,1.0,0.0,2,7332,9577,2245,45,True,0,10,2017-10-29 13:30:00,Brighton,4,3.0
2017-18,Jonas Lössl,GK,0,1,36,0,0.0,163,97,3,0,5.9,59.2,90,0,0,1,0,10,5,440896,0.0,3.0,0.0,8,-4866,8898,13764,46,False,0,10,2017-10-28 14:00:00,Everton,1,2.0
2017-18,Lukasz Fabianski,GK,0,0,15,0,0.0,350,91,2,0,2.8,27.8,90,0,0,0,0,10,3,441506,1.0,2.0,0.0,2,-1306,16723,18029,46,False,0,10,2017-10-28 14:00:00,West Ham,2,3.0
2017-18,Ederson Santana de Moraes,GK,0,0,17,0,0.0,240,100,2,0,2.1,21.4,90,0,0,0,0,10,2,254244,3.0,2.0,0.0,1,13924,25454,11530,55,False,0,10,2017-10-28 14:00:00,Man City,4,1.0
2017-18,Joe Hart,GK,0,0,21,0,0.0,479,95,2,0,5.3,52.6,90,0,0,0,0,10,7,478596,2.0,2.0,0.0,3,-8538,13470,22008,44,False,0,10,2017-10-28 14:00:00,Spurs,3,1.0
2017-18,Jack Butland,GK,0,0,22,1,0.0,328,99,0,0,0.1,0.6,90,0,0,0,0,10,0,173220,1.0,0.0,0.0,6,-6878,725,7603,50,False,0,10,2017-10-28 14:00:00,Crystal Palace,3,3.0
