Season,name,position,team,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
2019-20,Pascal Groß,MID,Brighton,6,31,37.8,0,14.8,1,40.0,90,69.7,1,64,0,40344
2019-20,Patrick Cutrone,FWD,Wolves,2,5,0.2,0,1.6,0,4.0,61,11.3,0,57,0,46674
2019-20,Moussa Sissoko,MID,Watford,1,14,7.8,0,2.7,0,1.0,90,18.0,0,50,0,137742
2019-20,Tanguy Ndombele,MID,Spurs,1,3,3.2,0,2.6,0,22.0,20,1.2,0,60,0,282371
2019-20,Matthew Longstaff,MID,Newcastle,2,3,0.0,0,0.1,0,0.0,90,1.4,0,45,0,12880
2019-20,Wesley Moraes,FWD,Aston Villa,2,2,0.0,0,2.6,0,30.0,75,1.3,0,61,0,223485
2019-20,Miguel Almirón,MID,Newcastle,3,6,5.8,0,1.7,0,8.0,69,3.3,0,58,1,30409
2019-20,Rúben Diogo da Silva Neves,MID,Wolves,1,4,0.8,0,0.2,0,0.0,45,0.7,0,54,0,434691
2019-20,Sean Longstaff,MID,Newcastle,2,9,10.0,0,1.1,0,0.0,90,1.3,0,50,0,26265
2019-20,Sofiane Boufal,MID,Southampton,1,5,3.2,0,0.4,0,0.0,14,0.7,0,55,0,10625
2019-20,Solomon March,MID,Brighton,0,0,2.8,0,4.0,0,25.0,45,11.7,0,49,0,27040
2019-20,Steven Alzate,MID,Brighton,1,3,1.4,0,1.0,0,8.0,9,0.1,0,45,0,2452
2019-20,Tammy Abraham,FWD,Chelsea,2,0,7.2,0,7.3,0,63.0,90,2.6,0,77,1,3078088
2019-20,Ryan Fraser,MID,Newcastle,3,12,10.6,0,2.6,0,8.0,90,7.6,0,71,1,278803
2019-20,Robbie Brady,MID,Burnley,2,8,8.8,0,3.8,0,8.0,64,21.3,0,55,0,1832
2019-20,Pierre-Emile Højbjerg,MID,Spurs,6,17,7.8,0,4.6,1,6.0,90,31.8,1,48,0,29162
2019-20,Raúl Jiménez,FWD,Wolves,7,26,31.0,1,5.8,2,23.0,90,3.6,0,71,0,633193
2019-20,Tom Cleverley,MID,Watford,2,13,20.0,0,2.2,0,0.0,90,1.8,0,49,0,20963
2019-20,Todd Cantwell,MID,Norwich,3,7,5.6,0,2.5,0,6.0,80,13.8,0,49,1,1592579
2019-20,Ross Barkley,MID,Chelsea,1,3,8.2,0,1.6,0,6.0,42,2.2,0,56,0,128969
2019-20,Teemu Pukki,FWD,Norwich,1,0,3.4,0,4.3,0,26.0,90,13.8,0,71,1,2514813
2019-20,Matej Vydra,FWD,Burnley,1,2,0.0,0,0.2,0,2.0,7,0.1,0,53,0,4539
2019-20,John McGinn,MID,Aston Villa,2,13,18.0,0,12.5,0,69.0,90,37.8,0,59,0,907102
2019-20,Youri Tielemans,MID,Leicester,9,30,51.4,1,11.4,2,25.0,90,37.2,0,64,0,284856
2019-20,Jorge Luiz Frello Filho,MID,Chelsea,3,19,23.4,0,4.4,0,0.0,90,20.2,0,51,1,377680
2019-20,Joshua King,FWD,Watford,1,5,8.4,0,3.1,0,2.0,28,20.8,0,63,0,698876
2019-20,João Filipe Iria Santos Moutinho,MID,Wolves,2,9,9.0,0,1.5,0,1.0,90,4.6,0,53,0,280780
2019-20,Joelinton Cássio Apolinário de Lira,FWD,Newcastle,2,0,0.8,0,1.2,0,6.0,82,5.2,0,58,0,82774
2019-20,James Ward-Prowse,MID,Southampton,2,10,19.2,0,9.1,0,26.0,90,45.3,0,58,0,49672
2019-20,James Maddison,MID,Leicester,2,11,9.2,0,7.7,0,35.0,72,32.6,0,72,0,955498
2019-20,Jamie Vardy,FWD,Leicester,8,30,34.2,1,7.2,2,21.0,90,16.5,0,90,0,807733
2019-20,Jeff Hendrick,MID,Newcastle,1,6,6.8,0,4.5,0,36.0,90,2.4,0,54,0,9839
2019-20,Jay Rodriguez,FWD,Burnley,2,3,0.2,0,0.7,0,5.0,82,1.8,0,57,0,14740
2019-20,Keinan Davis,FWD,Aston Villa,1,4,4.2,0,2.2,0,17.0,14,0.5,0,44,0,22235
2019-20,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,1,8,7.6,0,3.5,0,10.0,27,17.0,0,53,0,72630
2019-20,Lucas Rodrigues Moura da Silva,MID,Spurs,2,7,3.8,0,4.2,0,24.0,62,14.6,0,71,0,275711
2019-20,Marvelous Nakamba,MID,Aston Villa,2,13,26.2,0,3.9,0,0.0,90,12.9,0,44,0,87027
2019-20,Willian Borges Da Silva,MID,Arsenal,3,18,16.2,0,9.6,0,35.0,90,44.8,0,70,1,130403
2019-20,Wilfred Ndidi,MID,Leicester,2,11,15.0,0,2.1,0,0.0,90,5.6,0,50,0,221116
2019-20,Mason Mount,MID,Chelsea,3,4,5.2,0,4.4,0,19.0,63,19.4,0,68,1,2560578
2019-20,Will Hughes,MID,Crystal Palace,1,3,1.0,0,0.1,0,0.0,6,0.0,0,55,0,40872
2019-20,Kenny McLean,MID,Norwich,2,2,7.4,0,6.1,0,41.0,90,12.9,0,49,1,13722
2019-20,Leander Dendoncker,MID,Wolves,2,8,8.0,0,1.3,0,2.0,90,2.8,0,44,0,658549
2019-20,Albian Ajeti,FWD,West Ham,1,1,0.0,0,0.0,0,0.0,16,0.0,0,58,0,2551
2019-20,André Filipe Tavares Gomes,MID,Everton,2,9,4.0,0,1.9,0,2.0,90,13.4,0,53,1,28627
2019-20,Theo Walcott,MID,Southampton,6,16,23.6,0,15.3,0,102.0,85,27.0,1,62,1,29619
2019-20,Andriy Yarmolenko,MID,West Ham,1,2,7.6,0,3.3,0,11.0,45,14.8,0,60,0,434915
2019-20,Tom Davies,MID,Everton,2,8,15.4,0,5.4,0,33.0,90,5.8,0,53,1,7407
2019-20,Alex Iwobi,MID,Everton,3,10,15.6,0,7.1,0,28.0,86,27.3,0,58,1,104844
2019-20,Jack Wilshere,MID,West Ham,1,2,0.2,0,0.3,0,2.0,27,0.9,0,48,0,21231
2019-20,Sébastien Haller,FWD,West Ham,2,3,4.8,0,5.6,0,37.0,90,14.6,0,74,0,346369
2019-20,Gylfi Sigurdsson,MID,Everton,6,22,37.6,1,5.2,0,14.0,3,0.8,0,75,0,246820
2019-20,Felipe Anderson Pereira Gomes,MID,West Ham,1,2,5.0,0,0.9,0,0.0,45,4.3,0,69,0,309833
2019-20,Manuel Lanzini,MID,West Ham,2,12,9.8,0,2.0,0,1.0,90,9.3,0,64,0,111784
2019-20,Mark Noble,MID,West Ham,2,12,6.6,0,2.2,0,0.0,73,15.2,0,50,0,63922
2019-20,Declan Rice,MID,West Ham,1,13,10.4,0,2.4,0,2.0,90,11.3,0,49,0,119860
2019-20,Bernard Anício Caldeira Duarte,MID,Everton,10,30,47.2,1,10.1,2,41.0,90,12.8,0,65,1,63074
2019-20,Richarlison de Andrade,FWD,Everton,6,12,22.6,0,6.1,0,20.0,90,18.3,1,79,1,456791
2019-20,Pablo Fornals,MID,West Ham,2,0,0.0,0,2.7,0,22.0,62,5.2,0,61,0,22448
2019-20,Moise Kean,FWD,Everton,1,4,2.2,0,0.2,0,0.0,4,0.0,0,66,0,121646
2019-20,Sean Longstaff,MID,Newcastle,3,16,22.2,0,7.7,0,7.0,90,48.0,0,50,1,25224
2019-20,Matthew Longstaff,MID,Newcastle,10,31,40.0,1,6.3,2,8.0,90,14.8,0,45,1,873
2019-20,Tahith Chong,MID,Man Utd,1,1,0.0,0,0.0,0,0.0,4,0.1,0,44,0,46602
2019-20,Daniel James,MID,Leeds,2,5,5.8,0,2.9,0,19.0,90,3.7,0,62,0,823518
2019-20,Scott McTominay,MID,Man Utd,1,7,12.2,0,4.8,0,22.0,90,13.6,0,50,0,141419
2019-20,Mason Greenwood,MID,Man Utd,1,3,3.2,0,2.2,0,17.0,24,1.7,0,44,0,881019
2019-20,Andy Carroll,FWD,Newcastle,1,3,1.2,0,0.6,0,4.0,34,0.5,0,54,0,7384
2019-20,Marcus Rashford,MID,Man Utd,2,6,6.2,0,3.2,0,2.0,90,24.2,0,84,0,722006
2019-20,Christian Atsu,MID,Newcastle,1,3,0.0,0,0.0,0,0.0,7,0.0,0,54,0,15430
2019-20,Juan Mata,MID,Man Utd,3,11,7.2,0,1.4,0,4.0,65,2.8,0,63,1,25593
2019-20,Joelinton Cássio Apolinário de Lira,FWD,Newcastle,1,2,0.2,0,1.9,0,6.0,55,12.3,0,58,0,91048
2019-20,Frederico Rodrigues de Paula Santos,MID,Man Utd,1,9,12.2,0,2.1,0,1.0,90,8.0,0,53,0,9059
2019-20,Allan Saint-Maximin,MID,Newcastle,3,9,6.2,0,4.3,0,15.0,82,22.0,0,54,1,14236
2019-20,Andreas Pereira,MID,Man Utd,2,8,9.0,0,3.1,0,17.0,90,5.0,0,50,0,32745
2019-20,Miguel Almirón,MID,Newcastle,2,-1,0.0,0,2.5,0,29.0,89,0.9,0,58,1,31627
2019-20,Michy Batshuayi,FWD,Chelsea,6,27,33.4,1,5.3,1,19.0,6,0.5,0,66,0,27435
2019-20,Daniel Ceballos Fernández,MID,Arsenal,3,17,10.2,0,5.4,0,2.0,74,41.3,0,56,1,637763
2019-20,Michael Obafemi,FWD,Southampton,1,1,1.0,0,0.2,0,0.0,17,1.3,0,50,0,12957
2019-20,Mason Mount,MID,Chelsea,7,25,36.0,1,8.5,0,26.0,79,23.4,0,67,0,2195805
2019-20,Mateo Kovacic,MID,Chelsea,1,6,2.6,0,0.3,0,0.0,10,0.6,0,54,0,67407
2019-20,Lucas Torreira,MID,Arsenal,1,3,3.4,0,1.2,0,8.0,7,0.5,0,48,0,98964
2019-20,Danny Ings,FWD,Aston Villa,7,27,36.4,1,10.8,1,61.0,80,10.8,0,59,0,110197
2019-20,Matteo Guendouzi,MID,Arsenal,3,20,17.8,0,5.2,0,14.0,90,20.4,0,46,1,751976
2019-20,Leander Dendoncker,MID,Wolves,3,5,7.8,0,0.9,0,0.0,90,0.9,0,44,1,699045
2019-20,James Ward-Prowse,MID,Southampton,2,8,13.6,0,4.1,0,1.0,90,25.9,0,58,0,50652
2019-20,Ilkay Gündogan,MID,Man City,1,14,10.0,0,5.4,0,3.0,90,41.2,0,52,0,98017
2019-20,Harry Wilson,MID,Liverpool,2,8,6.6,0,2.3,0,2.0,78,14.8,0,61,0,248125
2019-20,Gabriel Fernando de Jesus,FWD,Man City,1,2,0.0,0,1.2,0,10.0,15,2.3,0,95,0,102835
2019-20,Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,-4,4.4,0,2.2,0,14.0,27,3.8,0,45,0,96280
2019-20,Granit Xhaka,MID,Arsenal,3,11,15.6,0,2.2,0,4.0,90,2.3,0,53,1,55175
2019-20,João Filipe Iria Santos Moutinho,MID,Wolves,2,12,15.6,0,3.2,0,0.0,90,16.0,0,54,1,292599
2019-20,Joshua King,FWD,Watford,2,7,10.0,0,3.1,0,8.0,90,13.0,0,63,0,632532
2019-20,Joseph Willock,MID,Newcastle,1,2,2.0,0,1.7,0,4.0,15,10.9,0,50,0,17171
2019-20,Jorge Luiz Frello Filho,MID,Chelsea,1,12,18.2,0,2.2,0,0.0,90,3.6,0,50,0,374386
2019-20,Callum Hudson-Odoi,MID,Chelsea,5,14,26.6,0,10.6,0,45.0,79,34.8,1,59,0,49727
2019-20,Adama Traoré,MID,Wolves,16,59,84.4,2,12.5,3,26.0,90,14.3,0,50,1,26625
2019-20,Willian Borges Da Silva,MID,Arsenal,8,29,27.2,0,8.0,3,11.0,90,41.8,1,70,0,94810
2019-20,Riyad Mahrez,MID,Man City,1,1,0.0,0,2.6,0,22.0,59,4.9,0,86,0,663694
2019-20,Che Adams,FWD,Southampton,1,0,0.0,0,0.2,0,4.0,9,0.0,0,56,0,35647
2019-20,Ryan Fraser,MID,Newcastle,1,4,6.4,0,4.0,0,18.0,27,16.0,0,71,0,290980
2019-20,Rúben Diogo da Silva Neves,MID,Wolves,2,6,13.4,0,1.4,0,0.0,90,0.7,0,54,1,452169
2019-20,Raúl Jiménez,FWD,Wolves,10,31,41.8,0,10.3,2,30.0,90,31.0,2,72,1,573994
2019-20,N'Golo Kanté,MID,Chelsea,7,22,40.8,1,5.0,0,7.0,90,2.3,0,50,0,330384
2019-20,Tammy Abraham,FWD,Chelsea,8,28,40.2,1,8.6,2,35.0,83,10.3,0,76,0,2673073
2019-20,Bukayo Saka,MID,Arsenal,3,10,12.2,0,6.3,0,24.0,82,26.3,0,45,1,57643
2019-20,Sofiane Boufal,MID,Southampton,1,1,1.0,0,0.1,0,0.0,9,0.3,0,55,0,11398
2019-20,Shane Long,FWD,Southampton,2,7,4.2,0,0.8,0,2.0,72,1.8,0,47,0,177507
2019-20,Sergio Agüero,FWD,Man City,2,7,0.2,0,5.9,0,46.0,90,12.6,0,122,0,2035032
2019-20,Callum Wilson,FWD,Newcastle,2,14,11.6,0,5.1,0,17.0,90,22.7,0,79,0,812209
2019-20,Rodrigo Hernandez,MID,Man City,1,14,18.4,0,7.3,0,4.0,90,50.2,0,55,0,113681
2019-20,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,1,4,2.2,0,3.3,0,26.0,30,4.9,0,79,0,1041656
2019-20,Raheem Sterling,MID,Man City,2,11,12.0,0,7.9,0,49.0,90,18.1,0,121,0,2660322
2019-20,Nicolas Pépé,MID,Arsenal,6,16,18.2,0,4.6,0,8.0,62,19.6,1,93,1,231705
2019-20,Christian Pulisic,MID,Chelsea,4,16,17.4,0,3.3,0,2.0,10,13.5,1,72,0,226758
2019-20,Oriol Romeu Vidal,MID,Southampton,2,10,13.6,0,3.6,0,18.0,90,4.8,0,45,0,80708
2019-20,Nathan Redmond,MID,Southampton,2,6,0.4,0,1.2,0,9.0,80,2.3,0,63,0,51030
2019-20,Patrick Cutrone,FWD,Wolves,2,-3,0.0,0,1.2,0,11.0,67,1.5,0,57,1,46443
2019-20,Pierre-Emile Højbjerg,MID,Spurs,2,12,6.4,0,3.8,0,1.0,90,30.2,0,48,0,30060
2019-20,Pierre-Emerick Aubameyang,MID,Arsenal,2,0,1.0,0,6.1,0,47.0,90,12.8,0,110,1,1829633
2019-20,Felipe Anderson Pereira Gomes,MID,West Ham,2,10,21.6,0,6.1,0,23.0,90,16.4,0,69,0,319305
2019-20,Jordan Ayew,FWD,Crystal Palace,9,32,36.4,1,9.8,3,59.0,89,2.1,0,51,0,529561
2019-20,James McCarthy,MID,Crystal Palace,2,12,8.0,0,1.9,0,7.0,80,4.1,0,44,0,44225
2019-20,James McArthur,MID,Crystal Palace,2,15,11.0,0,1.4,0,1.0,90,2.1,0,53,0,55943
2019-20,Jack Wilshere,MID,West Ham,1,3,1.8,0,0.4,0,2.0,12,0.6,0,48,0,21960
2019-20,Jeffrey Schlupp,MID,Crystal Palace,2,6,5.6,0,5.8,0,36.0,90,16.8,0,55,0,9693
2019-20,Sébastien Haller,FWD,West Ham,5,21,33.8,1,9.2,0,54.0,90,3.9,0,74,0,351938
2019-20,Andros Townsend,MID,Everton,1,2,0.2,0,0.1,0,0.0,9,0.5,0,57,0,113659
2019-20,Declan Rice,MID,West Ham,2,11,6.8,0,1.0,0,0.0,90,3.3,0,49,0,123629
2019-20,Christian Benteke,FWD,Crystal Palace,0,-1,2.0,0,0.4,0,2.0,1,0.0,0,58,0,44661
2019-20,Mark Noble,MID,West Ham,2,10,7.0,0,2.7,0,5.0,90,14.8,0,50,0,68017
2019-20,Pablo Fornals,MID,West Ham,1,3,0.2,0,0.1,0,0.0,22,0.8,0,61,0,23427
2019-20,Wilfried Zaha,MID,Crystal Palace,2,9,12.8,0,4.0,0,12.0,90,14.9,0,68,0,645427
2019-20,Andriy Yarmolenko,MID,West Ham,1,10,5.4,0,2.6,0,2.0,77,18.6,0,60,0,412689
2019-20,Cheikhou Kouyaté,MID,Crystal Palace,5,20,4.4,0,1.4,0,6.0,90,3.8,1,49,0,10032
2019-20,Manuel Lanzini,MID,West Ham,2,11,0.4,0,1.2,0,4.0,67,7.3,0,65,0,122299
2019-20,Ayoze Pérez,MID,Leicester,4,11,16.4,0,3.1,0,4.0,17,10.3,1,60,0,227827
2019-20,Fabio Henrique Tavares,MID,Liverpool,1,10,14.6,0,2.1,0,0.0,90,6.7,0,55,0,103562
2019-20,Anwar El Ghazi,MID,Aston Villa,9,29,47.2,0,14.4,0,61.0,63,36.0,2,55,1,44853
2019-20,Conor Hourihane,MID,Aston Villa,11,33,55.0,1,10.4,1,13.0,77,36.3,1,57,1,7706
2019-20,Fabian Delph,MID,Everton,2,14,10.8,0,3.2,0,8.0,90,13.0,0,54,0,18199
2019-20,Danny Welbeck,FWD,Brighton,2,0,4.6,0,2.8,0,21.0,76,2.3,0,59,1,11996
2019-20,Chris Wood,FWD,Burnley,2,5,2.4,0,1.2,0,8.0,90,1.1,0,62,1,93127
2019-20,Dennis Praet,MID,Leicester,2,10,8.8,0,1.3,0,1.0,72,3.1,0,53,0,4460
2019-20,Billy Sharp,FWD,Sheffield Utd,1,3,0.2,0,0.3,0,2.0,19,0.3,0,57,0,26041
2019-20,André Filipe Tavares Gomes,MID,Everton,1,3,0.4,0,0.2,0,0.0,6,1.5,0,53,0,29184
2019-20,Georginio Wijnaldum,MID,Liverpool,3,5,5.0,0,2.4,0,17.0,77,2.1,0,54,1,167380
2019-20,Divock Origi,FWD,Liverpool,1,3,2.2,0,0.3,0,0.0,12,0.3,0,53,0,206375
2019-20,Dwight McNeil,MID,Burnley,3,15,12.6,0,1.9,0,4.0,90,2.3,0,60,1,30994
2019-20,Callum Robinson,FWD,West Brom,3,5,5.4,0,4.3,0,36.0,70,1.7,0,53,1,42867
2019-20,Douglas Luiz Soares de Paulo,MID,Aston Villa,6,20,32.6,1,4.0,0,7.0,12,0.6,0,45,0,262675
2019-20,Dominic Calvert-Lewin,FWD,Everton,2,4,0.0,0,0.0,0,0.0,73,0.8,0,58,0,78623
2019-20,Andre Gray,FWD,Watford,1,1,1.6,0,2.5,0,11.0,58,12.8,0,58,0,34500
2019-20,Richarlison de Andrade,FWD,Everton,2,14,16.8,0,7.1,0,43.0,90,11.4,0,79,0,487873
2019-20,Adam Lallana,MID,Brighton,1,3,0.2,0,0.0,0,0.0,1,0.1,0,58,0,7420
2019-20,Oliver Norwood,MID,Sheffield Utd,3,18,32.0,0,7.7,0,2.0,90,43.0,0,49,1,18835
2019-20,Oliver McBurnie,FWD,Sheffield Utd,1,2,5.4,0,2.8,0,8.0,61,14.3,0,59,1,10919
2019-20,Moise Kean,FWD,Everton,1,-1,0.2,0,0.4,0,2.0,16,1.3,0,66,0,127559
2019-20,Mohamed Salah,MID,Liverpool,2,5,18.2,0,15.0,0,94.0,90,37.7,0,125,0,2797360
2019-20,Roberto Firmino,FWD,Liverpool,2,10,4.4,0,7.2,0,41.0,77,26.5,0,96,1,929756
2019-20,Sadio Mané,MID,Liverpool,12,35,51.6,1,11.3,2,45.0,90,16.5,1,116,0,1499465
2019-20,Ashley Barnes,FWD,Burnley,2,4,2.0,0,1.4,0,12.0,72,0.1,0,65,1,480535
2019-20,Youri Tielemans,MID,Leicester,2,5,6.2,0,1.1,0,0.0,90,4.3,0,64,0,289483
2019-20,Wilfred Ndidi,MID,Leicester,1,14,16.8,0,2.2,0,0.0,90,4.8,0,50,0,212842
2019-20,Wesley Moraes,FWD,Aston Villa,14,50,97.4,2,23.6,3,123.0,90,15.9,1,60,0,121676
2019-20,Tom Cleverley,MID,Watford,3,12,9.4,0,4.0,0,2.0,90,28.7,0,49,1,20008
2019-20,Todd Cantwell,MID,Norwich,2,15,21.0,0,10.7,0,49.0,79,37.3,0,50,0,1767780
2019-20,Teemu Pukki,FWD,Norwich,1,3,2.4,0,10.4,0,70.0,83,31.1,0,72,0,3058138
2019-20,Aaron Lennon,MID,Burnley,1,3,0.0,0,0.1,0,0.0,6,0.8,0,48,0,7140
2019-20,Abdoulaye Doucouré,MID,Everton,3,9,12.8,0,3.3,0,13.0,90,7.5,0,57,1,69647
2019-20,John Lundstram,MID,Sheffield Utd,5,20,11.0,0,4.5,0,6.0,90,27.5,0,45,1,2115148
2019-20,Johann Berg Gudmundsson,MID,Burnley,3,7,6.6,0,4.6,0,33.0,83,6.3,0,59,1,43853
2019-20,Jeff Hendrick,MID,Newcastle,10,30,38.6,1,8.5,3,35.0,90,11.5,0,54,1,5940
2019-20,Jay Rodriguez,FWD,Burnley,1,7,7.0,0,2.5,0,17.0,17,0.6,0,57,0,15104
2019-20,Jamie Vardy,FWD,Leicester,2,1,6.2,0,1.8,0,10.0,90,1.8,0,89,0,634677
2019-20,James Milner,MID,Liverpool,13,40,58.2,1,10.7,3,22.0,90,26.9,1,53,0,41349
2019-20,James Maddison,MID,Leicester,7,26,38.6,1,7.4,0,21.0,85,14.3,0,71,0,710123
2019-20,Jack Grealish,MID,Man City,7,24,49.8,1,12.0,0,43.0,90,27.5,0,59,0,250741
2019-20,Harvey Barnes,MID,Leicester,1,0,0.6,0,0.5,0,4.0,45,0.8,0,59,0,18382
2019-20,Hamza Choudhury,MID,Leicester,0,-1,0.0,0,0.0,0,0.0,4,0.7,0,45,0,78502
2019-20,Gylfi Sigurdsson,MID,Everton,1,7,5.0,0,4.6,0,13.0,58,28.2,0,76,0,264190
2019-20,John Fleck,MID,Sheffield Utd,3,16,14.0,0,4.2,0,17.0,90,11.2,0,48,1,5924
2019-20,Ashley Westwood,MID,Burnley,5,20,30.2,0,7.0,0,0.0,90,39.4,1,54,1,35192
2019-20,John McGinn,MID,Aston Villa,1,16,12.0,0,4.0,0,10.0,90,18.2,0,58,0,802738
2019-20,Kenny McLean,MID,Norwich,2,7,8.8,0,2.4,0,1.0,90,13.9,0,49,0,14988
2019-20,Marco Stiepermann,MID,Norwich,2,10,11.0,0,11.2,0,89.0,75,11.6,0,54,0,7262
2019-20,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,1,0,0.0,0,0.3,0,3.0,26,0.3,0,53,0,75965
2019-20,Lys Mousset,FWD,Sheffield Utd,1,3,4.4,0,1.7,0,12.0,28,0.9,0,49,0,36361
2019-20,Alex Iwobi,MID,Everton,2,15,13.6,0,9.1,0,58.0,90,18.9,0,59,0,113141
2019-20,Marvelous Nakamba,MID,Aston Villa,2,18,16.6,0,2.8,0,0.0,90,11.4,0,44,0,81234
2019-20,Jordan Henderson,MID,Liverpool,1,5,2.2,0,0.4,0,0.0,12,1.6,0,54,0,52876
2019-20,Marc Albrighton,MID,Leicester,1,5,0.0,0,0.3,0,0.0,45,4.8,0,53,0,14051
2019-20,Aaron Connolly,FWD,Brighton,13,53,70.2,2,20.1,3,107.0,79,23.8,0,45,1,35026
2019-20,Aaron Mooy,MID,Brighton,3,15,19.0,0,3.5,0,1.0,90,14.9,0,48,1,11138
2019-20,Harry Winks,MID,Spurs,1,9,9.6,0,1.3,0,0.0,45,3.5,0,54,0,22790
2019-20,Lucas Rodrigues Moura da Silva,MID,Spurs,1,5,10.4,0,4.8,0,26.0,17,11.4,0,72,0,294491
2019-20,Moussa Sissoko,MID,Watford,2,12,11.0,0,2.0,0,4.0,90,4.5,0,50,0,145917
2019-20,Neal Maupay,FWD,Brighton,7,35,45.4,1,14.3,1,74.0,90,24.0,0,60,1,36236
2019-20,Pascal Groß,MID,Brighton,3,15,22.4,0,11.0,0,30.0,90,58.0,0,64,1,40508
2019-20,Steven Alzate,MID,Brighton,3,14,11.8,0,1.8,0,2.0,87,3.8,0,45,1,2069
2019-20,Tanguy Ndombele,MID,Spurs,1,5,10.8,0,1.2,0,0.0,45,0.9,0,60,0,296057
2019-20,Yves Bissouma,MID,Brighton,1,5,2.4,0,0.3,0,0.0,10,0.4,0,50,0,536
2019-20,Dale Stephens,MID,Burnley,2,9,4.8,0,1.7,0,8.0,89,4.0,0,45,1,199779
2019-20,Glenn Murray,FWD,Brighton,1,3,0.0,0,0.0,0,0.0,1,0.1,0,57,0,73828
2019-20,Harry Kane,FWD,Spurs,2,6,4.6,0,4.5,0,12.0,90,28.8,0,110,0,1377432
2019-20,Heung-Min Son,MID,Spurs,2,12,8.8,0,1.9,0,8.0,72,2.4,0,98,0,873496
2019-20,Erik Lamela,MID,Spurs,2,12,18.4,0,6.1,0,18.0,90,24.9,0,61,0,299148
2019-20,Joseph Willock,MID,Newcastle,1,8,8.0,0,3.3,0,4.0,10,21.0,0,50,0,17490
2019-20,Lucas Torreira,MID,Arsenal,1,2,2.6,0,1.4,0,6.0,54,5.3,0,49,0,102185
2019-20,Mason Greenwood,MID,Man Utd,1,0,0.0,0,0.3,0,5.0,16,0.9,0,44,0,882820
2019-20,Marcus Rashford,MID,Man Utd,4,14,20.4,0,8.2,0,38.0,90,23.1,1,84,0,768173
2019-20,Matteo Guendouzi,MID,Arsenal,2,8,19.6,0,4.1,0,17.0,90,4.5,0,46,0,691483
2019-20,Nicolas Pépé,MID,Arsenal,2,5,2.8,0,3.2,0,23.0,73,6.0,0,94,0,232804
2019-20,Paul Pogba,MID,Man Utd,2,11,14.2,0,5.1,0,9.0,90,27.8,0,84,0,289044
2019-20,Pierre-Emerick Aubameyang,MID,Arsenal,9,33,42.2,1,8.7,3,19.0,90,25.7,0,110,0,1587257
2019-20,Reiss Nelson,MID,Arsenal,1,5,5.2,0,2.1,0,7.0,16,8.8,0,54,0,9170
2019-20,Jesse Lingard,MID,Man Utd,1,0,0.0,0,1.5,0,2.0,73,13.5,0,64,0,65683
2019-20,Andreas Pereira,MID,Man Utd,1,2,1.6,0,7.2,0,48.0,73,22.3,0,50,0,34482
2019-20,Bukayo Saka,MID,Arsenal,5,14,31.8,0,10.3,0,41.0,79,30.0,1,45,0,9432
2019-20,Daniel Ceballos Fernández,MID,Arsenal,1,5,3.6,0,1.6,0,10.0,35,2.2,0,56,0,731371
2019-20,Daniel James,MID,Leeds,2,8,7.6,0,2.9,0,18.0,90,3.4,0,62,0,842931
2019-20,Frederico Rodrigues de Paula Santos,MID,Man Utd,1,4,5.0,0,1.7,0,1.0,16,10.8,0,53,0,9146
2019-20,Granit Xhaka,MID,Arsenal,1,8,5.2,0,1.2,0,4.0,90,2.7,0,53,0,55455
2019-20,Scott McTominay,MID,Man Utd,9,23,48.4,1,8.4,2,24.0,90,12.0,0,50,0,95755
2019-20,Youri Tielemans,MID,Leicester,3,14,13.2,0,7.2,0,33.0,90,25.3,0,64,1,312386
2019-20,Miguel Almirón,MID,Newcastle,2,8,7.8,0,2.1,0,0.0,73,13.1,0,59,0,33890
2019-20,Andy Carroll,FWD,Newcastle,1,1,6.2,0,1.0,0,2.0,27,1.4,0,54,0,7190
2019-20,Wilfred Ndidi,MID,Leicester,8,34,61.6,1,9.4,0,17.0,90,14.9,0,50,1,200705
2019-20,Marc Albrighton,MID,Leicester,4,25,24.0,0,5.7,0,2.0,32,30.5,1,53,0,14026
2019-20,Dennis Praet,MID,Leicester,6,15,4.6,0,3.3,0,20.0,78,8.4,1,53,1,4090
2019-20,Yoshinori Muto,FWD,Newcastle,1,1,0.0,0,0.0,0,0.0,45,0.3,0,53,0,7957
2019-20,Demarai Gray,MID,Everton,1,5,2.2,0,0.3,0,0.0,6,0.7,0,53,0,22375
2019-20,Ayoze Pérez,MID,Leicester,6,15,8.8,0,5.4,0,23.0,83,21.7,1,61,1,242474
2019-20,Isaac Hayden,MID,Newcastle,-2,-3,3.4,0,0.6,0,1.0,42,1.1,0,45,0,458487
2019-20,Harvey Barnes,MID,Leicester,4,20,19.8,0,5.3,0,9.0,57,23.9,1,59,0,18481
2019-20,Sean Longstaff,MID,Newcastle,2,8,12.4,0,2.4,0,0.0,90,11.2,0,50,0,26286
2019-20,Hamza Choudhury,MID,Leicester,1,3,1.0,0,0.2,0,0.0,11,1.2,0,45,0,80088
2019-20,Jamie Vardy,FWD,Leicester,12,47,64.4,2,14.1,3,64.0,90,12.8,0,89,1,597729
